,year,quarter,month,week,code,name,sector,upload_dt,prediction,reason,score
2738,2022,Q4,10,3,10120,LS일렉트릭,산업재,2022-10-18,긍정,"뉴스 기사에서는 LS일렉트릭이 '친환경 에너지 솔루션을 통한 지속가능한 미래'라는 ESG 비전을 발표한 점을 강조하며 긍정적인 이미지를 부각했습니다. 경제 영상에서는 대만에서 약 2668억원 규모의 도시철도 전력 시스템 사업을 수주한 사실을 전하며, 이는 회사의 매출 증가와 사업 확장에 긍정적인 영향을 미칠 수 있는 요소로 작용합니다. 두 콘텐츠 모두 긍정적인 요소를 포함하고 있어 종합적으로 긍정으로 판단합니다.",1.0
2739,2022,Q4,10,4,10120,LS일렉트릭,산업재,2022-10-31,중립,"뉴스 기사에서는 LS일렉트릭이 재생에너지 발전량 예측제도에 참여하기 위해 중개사업자 등록시험을 통과한 긍정적인 소식을 전했습니다. 그러나 경제 영상에서는 LS일렉트릭에 대한 구체적인 언급 없이, 외국인과 기관의 매수 종목을 살펴보는 내용만 포함되어 있어 주가에 대한 직접적인 긍정 또는 부정의 영향을 판단하기 어렵습니다. 따라서 두 콘텐츠를 종합했을 때 주가에 미치는 영향이 불분명하여 중립으로 판단합니다.",0.0
2740,2022,Q4,11,1,10120,LS일렉트릭,산업재,2022-11-04,긍정,"뉴스 기사에서는 LS일렉트릭이 태국에서 스마트 팩토리 기술을 소개하며 사업 협력 확대를 모색하고 있다는 긍정적인 소식을 전했습니다. 경제 영상에서는 베트남이 전략 시장으로 부상하고 있으며, LS일렉트릭이 이 지역에서의 기회를 활용하고 있다는 점을 강조했습니다. 두 콘텐츠 모두 LS일렉트릭의 해외 시장 확장과 관련된 긍정적인 정보를 제공하고 있어 종합적으로 긍정으로 판단합니다.",1.0
2741,2022,Q4,11,2,10120,LS일렉트릭,산업재,2022-11-08,중립,"뉴스 기사는 LS일렉트릭의 사회 공헌 활동을 긍정적으로 보도했으나, 경제 영상은 LS일렉트릭과 직접 관련이 없는 현대 일렉트릭과 유럽의 겨울철 위기에 대한 내용으로 LS일렉트릭의 주가에 대한 직접적인 영향을 판단하기 어렵습니다. 두 정보가 상충하거나 명확한 주가 영향 요인을 제공하지 않으므로 중립으로 판단합니다.",0.0
2742,2022,Q4,11,3,10120,LS일렉트릭,산업재,2022-11-21,긍정,뉴스 기사에서는 LS일렉트릭이 대규모 연료전지 발전설비 건설공사 계약을 체결했다는 긍정적인 소식을 전하고 있습니다. 경제 영상에서는 미국에서의 주요 전력기기 공급 부족과 전기차 수요 증가로 인해 미국 향 수주가 크게 증가하고 있다는 점을 강조하고 있습니다. 두 콘텐츠 모두 LS일렉트릭의 사업 확장과 수주 증가에 긍정적인 영향을 미칠 수 있는 요소를 제시하고 있어 종합적으로 긍정적으로 판단합니다.,1.0
2743,2022,Q4,11,4,10120,LS일렉트릭,산업재,2022-11-22,중립,뉴스 기사와 경제 영상 모두 LS일렉트릭과 직접적으로 관련된 정보가 포함되어 있지 않습니다. 따라서 두 콘텐츠를 종합하여 LS일렉트릭의 주가에 대한 단기 전망을 판단할 수 없습니다.,0.0
2744,2022,Q4,12,1,10120,LS일렉트릭,산업재,2022-12-05,중립,"기사 요약은 LS일렉트릭이 수중사진 공모전을 개최한 내용으로, 기업의 사회적 활동에 관한 정보일 뿐 주가에 직접적인 영향을 미칠 만한 경영 실적이나 사업 성과와 관련된 정보는 포함되어 있지 않음.",0.0
2745,2022,Q4,12,2,10120,LS일렉트릭,산업재,2022-12-13,중립,"뉴스 기사는 LS일렉트릭이 환경부장관상을 수상한 긍정적인 소식을 전했으나, 경제 영상에서는 관련된 경제적 분석이나 주가에 영향을 미칠 만한 정보가 전혀 제공되지 않았습니다. 따라서 종합적으로 판단할 수 있는 정보가 부족하여 중립으로 판단합니다.",0.0
2746,2022,Q4,12,3,10120,LS일렉트릭,산업재,2022-12-15,긍정,"LS일렉트릭의 수주잔고가 급증하고, 전력 인프라 주도로 4분기에도 실적 호조세가 예상된다는 긍정적인 평가가 나왔습니다.",1.0
2747,2022,Q4,12,4,10120,LS일렉트릭,산업재,2022-12-22,긍정,"LS일렉트릭이 베트남에서 5년 연속 전력기기 시장 점유율 1위를 달성하고, 박닌 신공장을 통해 아세안 시장 공략을 강화하며, 베트남 내수 시장에서의 사업 확장을 추진하고 있다는 점에서 긍정적인 논조로 판단됨.",1.0
2748,2023,Q1,1,1,10120,LS일렉트릭,산업재,2023-01-02,중립,"기사 요약에서 LS 그룹의 대규모 투자 계획과 비전이 언급되었으나, LS일렉트릭의 단기 주가에 직접적인 영향을 미칠 구체적인 정보는 부족함.",0.0
2749,2023,Q1,1,2,10120,LS일렉트릭,산업재,2023-01-11,긍정,"LS일렉트릭은 전력 인프라 투자 확대와 수주잔고 증가로 인해 실적 개선이 기대되며, 해외 시장에서도 확장 모멘텀이 크다는 긍정적인 전망이 제시됨.",1.0
2750,2023,Q1,1,3,10120,LS일렉트릭,산업재,2023-01-18,중립,"뉴스 기사와 경제 영상 모두 LS일렉트릭의 사회 공헌 활동에 대한 내용을 다루고 있으며, 기업의 재무적 성과나 시장 전망에 대한 정보는 제공하지 않습니다. 따라서 주가에 미치는 직접적인 영향은 판단하기 어렵습니다.",0.0
2751,2023,Q1,1,4,10120,LS일렉트릭,산업재,2023-01-27,긍정,"LS일렉트릭이 대만 교통부 철도국의 490억원 규모 철도신호시스템 사업자로 선정되었고, 누적 수주액이 4000억원을 돌파하며 현지 시장 주도권을 잡아가고 있다는 긍정적인 내용이 포함되어 있음.",1.0
2752,2023,Q1,2,1,10120,LS일렉트릭,산업재,2023-02-03,중립,"뉴스 기사에서는 LS일렉트릭과 관련된 정보가 전혀 없으며, 경제 영상에서는 LS일렉트릭이 LG유플러스와 스마트 공장 관련 협약을 체결했다는 정보가 있습니다. 그러나 이 협약의 구체적인 영향이나 결과에 대한 정보가 부족하여 주가에 미치는 영향을 판단하기 어렵습니다.",0.0
2753,2023,Q1,2,2,10120,LS일렉트릭,산업재,2023-02-14,중립,"뉴스 기사는 LS일렉트릭의 경영진 변화에 대한 내용을 다루고 있지만, 주가에 직접적인 영향을 미칠 만한 긍정적 또는 부정적 정보는 제공하지 않습니다. 경제 영상은 삼성전자의 영업이익 감소와 관련된 내용으로, LS일렉트릭과 직접적인 관련이 없습니다. 두 콘텐츠 모두 LS일렉트릭의 주가에 대한 명확한 긍정적 또는 부정적 영향을 제시하지 않으므로 중립으로 판단합니다.",0.0
2754,2023,Q1,2,3,10120,LS일렉트릭,산업재,,,,
2755,2023,Q1,2,4,10120,LS일렉트릭,산업재,2023-02-28,중립,뉴스 기사는 LS일렉트릭이 사회 공헌 활동으로 저소득 초등학생에게 기부를 했다는 긍정적인 내용을 담고 있습니다. 그러나 경제 영상에서는 LS일렉트릭에 대한 구체적인 정보나 경제적 분석이 전혀 제공되지 않았습니다. 따라서 두 콘텐츠를 종합했을 때 주가에 미치는 영향이 불분명하여 중립으로 판단합니다.,0.0
2756,2023,Q1,3,1,10120,LS일렉트릭,산업재,2023-03-02,중립,"뉴스 기사에서는 LS일렉트릭의 전력시험기술원에 단락발전기를 증설했다는 긍정적인 소식을 전하고 있습니다. 그러나 경제 영상에서는 LS일렉트릭과 직접 관련된 정보가 없으며, 시장 전반의 부정적인 분위기를 언급하고 있습니다. 두 콘텐츠가 LS일렉트릭의 주가에 미치는 영향이 불분명하므로 중립으로 판단합니다.",0.0
2757,2023,Q1,3,2,10120,LS일렉트릭,산업재,2023-03-14,중립,"뉴스 기사는 LS일렉트릭이 '스마트공장·자동화산업전'에 참가하여 디지털화된 자동화 제품과 서비스를 전시할 예정이라는 긍정적인 정보를 제공하고 있습니다. 그러나 경제 영상 스크립트는 관련 정보가 전혀 없고, LS일렉트릭의 주가에 영향을 미칠 수 있는 경제적 분석이나 의견이 포함되어 있지 않습니다. 따라서 종합적으로 판단할 수 있는 정보가 부족하여 중립으로 판단합니다.",0.0
2758,2023,Q1,3,3,10120,LS일렉트릭,산업재,2023-03-16,중립,"뉴스 기사에서는 LS일렉트릭이 두 개의 국제 전시회에 참가하여 에너지 관련 기술을 선보이는 긍정적인 활동을 보도했습니다. 그러나 경제 영상에서는 구체적인 성과나 긍정적 영향에 대한 언급 없이 단순히 전시회 참가 사실만을 전달하고 있어, 두 콘텐츠 모두 주가에 미치는 직접적인 긍정적 또는 부정적 영향을 명확히 제시하지 않았습니다.",0.0
2759,2023,Q1,3,4,10120,LS일렉트릭,산업재,2023-03-28,중립,"뉴스 기사에서는 LS일렉트릭의 경영진 변화에 대한 내용을 다루고 있으며, 이는 주가에 직접적인 긍정 또는 부정의 영향을 미친다는 정보가 없습니다. 경제 영상에서는 LS일렉트릭에 대한 구체적인 긍정적 또는 부정적 평가가 포함되지 않았습니다. 두 콘텐츠 모두 주가에 미치는 명확한 영향을 제공하지 않으므로 중립으로 판단합니다.",0.0
2760,2023,Q2,4,1,10120,LS일렉트릭,산업재,2023-04-05,긍정,"뉴스 기사에서는 LS일렉트릭이 영국 전력업체와의 사업 수주를 발표하며 긍정적인 사업 확장을 보였습니다. 경제 영상에서는 LS일렉트릭과 관련된 직접적인 정보가 없으므로, 뉴스 기사의 긍정적인 내용을 바탕으로 판단했습니다.",1.0
2761,2023,Q2,4,2,10120,LS일렉트릭,산업재,2023-04-12,긍정,"뉴스 기사에서는 LS일렉트릭이 디지털 전환을 통해 데이터센터 전용 통합 관제 시스템을 구축하는 등 새로운 사업 영역으로의 확장을 긍정적으로 보도하고 있습니다. 이는 기업의 혁신과 성장 가능성을 시사합니다. 반면, 경제 영상에서는 부동산 경기 부양책에 대한 내용만 다루고 있어 LS일렉트릭과 직접적인 관련이 없습니다. 따라서 뉴스 기사의 긍정적인 정보가 주가에 긍정적인 영향을 미칠 것으로 판단됩니다.",1.0
2762,2023,Q2,4,3,10120,LS일렉트릭,산업재,2023-04-20,긍정,"뉴스 기사에서는 LS일렉트릭이 MS와 스마트팩토리 및 에너지 기반 신사업 공동 개발을 위한 양해각서를 체결했다는 긍정적인 소식을 전하고 있습니다. 이는 기업의 미래 성장 가능성을 높이는 요인으로 작용할 수 있습니다. 반면, 경제 영상에서는 관련된 정보가 전혀 제공되지 않아 뉴스 기사의 긍정적인 정보만을 근거로 판단했습니다.",1.0
2763,2023,Q2,4,4,10120,LS일렉트릭,산업재,2023-04-28,긍정,"뉴스 기사에서는 LS일렉트릭이 수요예측에서 목표액의 6배가 넘는 자금을 모으며 흥행에 성공했다고 보도하여 긍정적인 전망을 제시하고 있습니다. 반면, 경제 영상 스크립트는 불완전하여 LS일렉트릭과 관련된 유의미한 정보를 제공하지 못하고 있습니다. 따라서 뉴스 기사의 긍정적인 정보에 기반하여 판단합니다.",1.0
2764,2023,Q2,5,1,10120,LS일렉트릭,산업재,2023-05-03,중립,"뉴스 기사는 LS일렉트릭의 사회적 책임 활동을 긍정적으로 보도했으나, 경제 영상에서는 LS일렉트릭에 대한 직접적인 언급이 없고, 전반적인 시장 하락을 예상하는 전문가 의견이 주를 이루고 있습니다. 두 콘텐츠가 LS일렉트릭의 주가에 미치는 영향이 불분명하므로 중립으로 판단합니다.",0.0
2765,2023,Q2,5,2,10120,LS일렉트릭,산업재,2023-05-10,중립,"뉴스 기사에서는 LS일렉트릭이 SCG그룹과의 MOU 체결을 통해 마이크로그리드 솔루션을 제공할 예정이라는 긍정적인 소식을 전했습니다. 그러나 경제 영상에서는 코스닥 증시의 전반적인 상황에 대한 언급만 있을 뿐, LS일렉트릭에 대한 직접적인 언급이나 관련된 부정적 정보는 없었습니다. 두 콘텐츠가 LS일렉트릭의 주가에 미치는 영향이 불분명하므로 중립으로 판단합니다.",0.0
2766,2023,Q2,5,3,10120,LS일렉트릭,산업재,2023-05-18,중립,"뉴스 기사는 LS일렉트릭의 사회적 책임 활동을 긍정적으로 보도했으나, 경제 영상은 관련 정보가 전혀 없고, 주가에 영향을 미칠 만한 경제적 분석이 포함되어 있지 않습니다. 따라서 두 콘텐츠를 종합했을 때 주가에 미치는 영향이 불분명하여 중립으로 판단합니다.",0.0
2767,2023,Q2,5,4,10120,LS일렉트릭,산업재,2023-05-26,중립,"뉴스 기사에서는 LS일렉트릭과 관련된 정보가 전혀 없으며, 경제 영상에서는 LS일렉트릭 회장의 개인적인 법적 문제에 대한 내용만 포함되어 있습니다. 두 콘텐츠 모두 LS일렉트릭의 기업 가치나 주가에 직접적인 영향을 미칠 만한 정보가 부족하여 종합적으로 중립으로 판단합니다.",0.0
2768,2023,Q2,6,1,10120,LS일렉트릭,산업재,2023-06-06,긍정,"LS일렉트릭이 튀르키예 현지 기업과 합작법인을 설립하여 산업 자동화 사업을 확장하고, 글로벌 시장 공략을 가속화할 계획이라는 점에서 긍정적인 논조로 판단됨.",1.0
2769,2023,Q2,6,2,10120,LS일렉트릭,산업재,2023-06-14,중립,"뉴스 기사에서는 LS일렉트릭이 독일에서 열리는 에너지 저장장치 및 배터리 전시회에 참가하는 긍정적인 소식을 전하고 있습니다. 반면, 경제 영상에서는 러시아와의 전쟁으로 인한 전기종 가격 폭등으로 투자원가 부담이 확대되었다는 부정적인 요인을 언급하고 있습니다. 두 정보가 상충하여 종합적으로 중립으로 판단합니다.",0.0
2770,2023,Q2,6,3,10120,LS일렉트릭,산업재,2023-06-21,중립,"뉴스 기사는 LS일렉트릭이 한국전력공사와 협력하여 초전도 전류제한기 시험장을 세운 긍정적인 소식을 전했으나, 경제 영상에서는 해상그리드 산업협회의 출범과 관련된 내용으로 LS일렉트릭과 직접적인 관련이 없는 정보를 제공했습니다. 두 콘텐츠가 LS일렉트릭의 주가에 미치는 영향이 불분명하므로 중립으로 판단합니다.",0.0
2771,2023,Q2,6,4,10120,LS일렉트릭,산업재,2023-06-28,중립,"뉴스 기사는 LS일렉트릭과 관련이 없는 현대로템의 KTX-이음에 대한 내용만을 다루고 있어 LS일렉트릭의 주가에 직접적인 영향을 미치지 않습니다. 경제 영상은 LS일렉트릭의 배전반 산업에서의 성장 계획을 언급하지만, 구체적인 성과나 현재 상황에 대한 정보가 부족하여 주가에 미치는 영향을 판단하기 어렵습니다. 두 콘텐츠 모두 LS일렉트릭의 주가에 대한 명확한 긍정적 또는 부정적 영향을 제공하지 않으므로 중립으로 판단합니다.",0.0
2772,2023,Q3,7,1,10120,LS일렉트릭,산업재,2023-07-03,중립,"뉴스 요약문에는 LS일렉트릭(010120)과 관련된 직접적인 정보가 없으며, 주가에 영향을 미칠 만한 구체적인 내용이 포함되어 있지 않음.",0.0
2773,2023,Q3,7,2,10120,LS일렉트릭,산업재,2023-07-12,긍정,"뉴스 기사에서는 LS일렉트릭이 미국 내 전선·통신케이블·전기차 사업에 대한 공격적인 투자를 진행하고 있다는 긍정적인 소식을 전하고 있습니다. 경제 영상에서는 관련된 부정적 정보가 제공되지 않았으므로, 뉴스 기사의 긍정적 정보가 주가에 긍정적인 영향을 미칠 것으로 판단됩니다.",1.0
2774,2023,Q3,7,3,10120,LS일렉트릭,산업재,2023-07-19,매우 긍정,"LS일렉트릭이 북미 거점을 마련하고 인력 배치에 속도를 내며, 전력 인프라 수요 증가에 선제 대응하고 있다는 점이 긍정적으로 평가됨. 또한, 북미 매출이 급증하고 있으며, 증권가에서 매출과 영업이익이 크게 증가할 것으로 전망하고 있어 긍정적인 논조로 판단됨.",2.0
2775,2023,Q3,7,4,10120,LS일렉트릭,산업재,2023-07-25,긍정,"뉴스 기사에서는 LS일렉트릭의 전력 인프라 사업이 글로벌 시장에서 특히 미국의 인플레이션 감축법(IRA)으로 인해 호황을 맞고 있다고 보도했습니다. 이는 기업의 매출 증가와 주가 상승에 긍정적인 영향을 미칠 수 있는 요소입니다. 반면, 경제 영상에서는 2차전지 관련 투자자들의 활동을 언급했으나, LS일렉트릭과의 직접적인 연관성이나 부정적인 요소는 제시되지 않았습니다. 따라서 뉴스 기사의 긍정적인 정보가 더 강하게 작용한다고 판단됩니다.",1.0
2776,2023,Q3,8,1,10120,LS일렉트릭,산업재,2023-08-01,부정,"기사 요약에서 LS일렉트릭의 주가가 최근 급등 후 급락했으며, 전문가가 기술적 지표가 좋지 않다고 판단하고 전량 매도 의견을 제시한 점이 부정적인 논조로 판단됨.",-1.0
2777,2023,Q3,8,2,10120,LS일렉트릭,산업재,2023-08-08,중립,"요약문에서 LS일렉트릭에 대한 직접적인 정보는 없으며, LS 전선 아시아와 관련된 내용이 주를 이루고 있어 LS일렉트릭의 주가에 대한 판단 근거가 부족함.",0.0
2778,2023,Q3,8,3,10120,LS일렉트릭,산업재,2023-08-21,중립,"뉴스 기사는 LS일렉트릭의 사회공헌 활동을 보도했으나, 이는 기업의 재무적 성과와 직접적인 관련이 없습니다. 경제 영상은 전기차 충전기 시장의 성장 가능성을 언급했지만, LS일렉트릭이 이 시장에서 어떤 역할을 하는지에 대한 구체적인 정보가 부족합니다. 두 콘텐츠 모두 LS일렉트릭의 단기 주가에 직접적인 영향을 미칠 정보가 부족하여 중립으로 판단합니다.",0.0
2779,2023,Q3,8,4,10120,LS일렉트릭,산업재,2023-08-28,중립,"뉴스 기사는 LS일렉트릭의 중국법인 매출이 긍정적으로 전망된다고 보도했으나, 경제 영상에서는 LS일렉트릭의 전기차 부품 제조업체가 2025년부터 제품을 공급할 예정이라는 장기적인 계획을 언급했습니다. 단기 주가에 직접적인 영향을 미칠 정보가 부족하여 중립으로 판단합니다.",0.0
2780,2023,Q3,9,1,10120,LS일렉트릭,산업재,2023-09-06,중립,"뉴스 기사와 경제 영상 모두 LS일렉트릭과 직접적으로 관련된 정보가 없습니다. 뉴스 기사는 현대로템의 KTX-이음에 대한 내용이며, 경제 영상은 일반적인 투자 전략에 대한 내용입니다. 따라서 LS일렉트릭의 주가에 대한 판단을 내릴 수 있는 정보가 부족하여 중립으로 판단합니다.",0.0
2781,2023,Q3,9,2,10120,LS일렉트릭,산업재,2023-09-11,긍정,"LS일렉트릭은 전력 인프라, 자동차 및 배터리 업종의 해외 수요 증가, 유럽 신재생 및 북미 설비투자 수출 호조 등 긍정적인 이슈가 있으며, 올해 영업이익이 1조 원에 달할 것으로 예상되어 실적 측면에서도 긍정적입니다. 또한, 외국인 투자자들이 지속적으로 매수하고 있어 수급 측면에서도 긍정적인 모멘텀이 있습니다.",1.0
2782,2023,Q3,9,3,10120,LS일렉트릭,산업재,2023-09-19,중립,"뉴스 기사는 LS일렉트릭이 AI 기반 빅데이터 분석 플랫폼 구축을 위한 MOU 체결을 긍정적으로 보도했으나, 경제 영상은 기업의 사회적 책임 활동에 초점을 맞추고 있어 주가에 직접적인 영향을 미치는 정보는 제공하지 않았습니다. 두 정보가 주가에 미치는 영향이 불분명하므로 종합적으로 중립으로 판단합니다.",0.0
2783,2023,Q3,9,4,10120,LS일렉트릭,산업재,2023-09-25,긍정,뉴스 기사와 경제 영상 모두 LS일렉트릭이 분산에너지 활성화 특별법 시행을 앞두고 씨엔시티에너지와 협력하여 신재생 및 분산에너지 시장을 주도하려는 계획을 긍정적으로 보도하고 있습니다. 두 콘텐츠 모두 긍정적인 전망을 제시하고 있어 긍정으로 판단합니다.,1.0
2784,2023,Q4,10,1,10120,LS일렉트릭,산업재,,,,
2785,2023,Q4,10,2,10120,LS일렉트릭,산업재,2023-10-11,중립,"기사 요약에는 LS일렉트릭과 관련된 직접적인 정보가 없으며, 태양광 설비와 관련된 서울시 정책의 문제점에 대한 내용이 주를 이루고 있어 기업 가치나 주가에 직접적인 영향을 미칠 만한 정보가 부족함.",0.0
2786,2023,Q4,10,3,10120,LS일렉트릭,산업재,2023-10-17,긍정,"뉴스 기사에서는 LS일렉트릭이 글로벌 공급망 쇼크를 기회로 삼아 세계 시장에서 수주를 이어가고 있다는 긍정적인 내용을 전하고 있습니다. 경제 영상에서는 LS일렉트릭이 정태근 이사의 추천 종목 중 하나로 언급되었으며, 이는 긍정적인 투자 의견을 반영하는 것으로 해석할 수 있습니다. 두 콘텐츠 모두 긍정적인 논조를 보이고 있습니다.",1.0
2787,2023,Q4,10,4,10120,LS일렉트릭,산업재,2023-10-25,긍정,"LS일렉트릭은 실적이 좋고 외국인 매수가 지속되고 있으며, 주가는 고점 대비 하락했지만 향후 상승 가능성이 있다는 긍정적인 전망이 제시됨.",1.0
2788,2023,Q4,11,1,10120,LS일렉트릭,산업재,2023-11-02,중립,"기사 요약은 LS일렉트릭의 장애인 합창단이 카네기홀에서 공연을 개최한 내용으로, 이는 기업의 ESG 경영 철학과 관련된 사회적 책임 활동을 강조하고 있지만, 직접적인 기업 가치나 주가에 영향을 미칠 만한 정보는 포함되어 있지 않음.",0.0
2789,2023,Q4,11,2,10120,LS일렉트릭,산업재,2023-11-09,중립,"뉴스 요약에서는 LS일렉트릭의 전력 인프라 사업이 긍정적으로 평가되지만, 중국 시장의 부진과 미국 IRA 법안의 불확실성 등 여러 요인이 혼재되어 있어 주가에 대한 명확한 긍정 또는 부정의 판단이 어렵습니다.",0.0
2790,2023,Q4,11,3,10120,LS일렉트릭,산업재,2023-11-21,중립,"기사 요약에는 LS일렉트릭과 관련된 정보가 전혀 포함되어 있지 않으며, 주가에 영향을 미칠 만한 정보가 부족하다.",0.0
2791,2023,Q4,11,4,10120,LS일렉트릭,산업재,2023-11-24,중립,뉴스 요약문에서 LS일렉트릭에 대한 구체적인 정보나 주가에 직접적인 영향을 미칠 만한 내용이 언급되지 않았습니다. 따라서 주가 등락에 대한 판단 근거가 부족합니다.,0.0
2792,2023,Q4,12,1,10120,LS일렉트릭,산업재,2023-12-05,긍정,"뉴스 기사에서는 LS일렉트릭이 북미 및 아시아 시장에서의 수주 증가로 7억불 수출탑을 수상한 긍정적인 성과를 강조하고 있습니다. 경제 영상은 LS일렉트릭과 관련된 정보가 없으므로, 뉴스 기사만을 근거로 긍정적인 전망을 판단했습니다.",1.0
2793,2023,Q4,12,2,10120,LS일렉트릭,산업재,2023-12-14,긍정,"뉴스 기사에서는 LS일렉트릭과 관련된 정보가 없으나, 경제 영상에서는 LS 그룹이 사우디와의 협약을 통해 전기차 충전 솔루션 및 친환경 신재생에너지 사업을 적극 추진 중이라는 긍정적인 내용을 담고 있습니다. 이는 LS일렉트릭의 사업 확장과 관련된 긍정적인 요인으로 판단됩니다.",1.0
2794,2023,Q4,12,3,10120,LS일렉트릭,산업재,2023-12-19,긍정,"뉴스 기사에서는 LS일렉트릭이 글로벌 캠페인에 참여하고 있다는 점을 언급하며 긍정적인 이미지를 부각하고 있습니다. 경제 영상에서는 LS일렉트릭이 대만에서 4,800억 규모의 철도 사업을 수주했다는 구체적인 성과를 강조하고 있습니다. 두 콘텐츠 모두 LS일렉트릭의 긍정적인 활동과 성과를 다루고 있어 종합적으로 긍정적인 전망을 판단할 수 있습니다.",1.0
2795,2023,Q4,12,4,10120,LS일렉트릭,산업재,2023-12-29,긍정,"LS일렉트릭이 영국 BESS 사업을 가속화하고, 국내 금융기관 및 제조사와의 협력을 통해 해외 시장 진출을 확대하고 있다는 점에서 긍정적인 논조로 판단됨.",1.0
2796,2024,Q1,1,1,10120,LS일렉트릭,산업재,,,,
2797,2024,Q1,1,2,10120,LS일렉트릭,산업재,2024-01-11,중립,"뉴스 기사와 경제 영상 모두 LS일렉트릭과 직접적으로 관련된 정보가 없습니다. 뉴스 기사는 현대로템의 KTX-이음에 대한 내용이며, 경제 영상은 삼성전자와 관련된 시장 동향을 다루고 있습니다. 따라서 LS일렉트릭의 주가에 대한 판단을 내릴 수 있는 정보가 부족하여 중립으로 판단합니다.",0.0
2798,2024,Q1,1,3,10120,LS일렉트릭,산업재,,,,
2799,2024,Q1,1,4,10120,LS일렉트릭,산업재,2024-01-30,긍정,"뉴스 기사에서는 LS일렉트릭이 북미 변압기 시장에서 중요한 계약을 체결하여 시장 진입에 성공했다는 긍정적인 소식을 전하고 있습니다. 이는 기업의 매출 증가와 시장 확장에 긍정적인 영향을 미칠 수 있습니다. 반면, 경제 영상에서는 세계 경제 성장률의 소폭 상향 조정에 대한 내용만을 다루고 있어 LS일렉트릭의 주가에 직접적인 영향을 미치는 정보는 제공하지 않습니다. 따라서 뉴스 기사의 긍정적인 정보가 주가에 더 큰 영향을 미칠 것으로 판단됩니다.",1.0
2800,2024,Q1,2,1,10120,LS일렉트릭,산업재,2024-02-05,긍정,뉴스 기사에서는 LS일렉트릭의 자회사가 북미 시장에서 전기차 부품 사업을 확장하고 있다는 긍정적인 비전을 제시했습니다. 경제 영상에서는 LS일렉트릭이 글로벌 전력망 투자 확대에 따른 수혜를 입어 실적 성장을 이루고 있다고 언급했습니다. 두 콘텐츠 모두 LS일렉트릭의 긍정적인 성장 전망을 제시하고 있습니다.,1.0
2801,2024,Q1,2,2,10120,LS일렉트릭,산업재,2024-02-13,중립,"LS일렉트릭이 인천TP와 협력하여 중소 제조기업의 스마트공장 도입을 지원하는 사업을 진행하고 있다는 내용이지만, 이는 기업의 직접적인 실적 개선이나 주가에 영향을 미칠 만한 구체적인 정보는 제공하지 않음.",0.0
2802,2024,Q1,2,3,10120,LS일렉트릭,산업재,2024-02-21,중립,"뉴스 기사에서는 LS일렉트릭이 디지털 트윈 기반의 중대재해 솔루션을 구축한 긍정적인 기술 발전 소식을 전하고 있습니다. 그러나 경제 영상에서는 중국의 대출 금리 발표가 중요하다고 언급하며, LS일렉트릭과 직접적인 관련이 없는 외부 경제 요인에 대한 내용만 포함되어 있습니다. 두 콘텐츠가 LS일렉트릭의 주가에 미치는 영향이 명확하지 않으므로 중립으로 판단합니다.",0.0
2803,2024,Q1,2,4,10120,LS일렉트릭,산업재,2024-02-26,중립,"기사 요약은 LS일렉트릭의 사회공헌 활동에 관한 내용으로, 기업의 재무적 성과나 시장 경쟁력에 직접적인 영향을 미치는 정보는 포함되어 있지 않음.",0.0
2804,2024,Q1,3,1,10120,LS일렉트릭,산업재,2024-03-07,긍정,"뉴스 기사에서는 LS일렉트릭의 주가가 머스크 테슬라 CEO의 발언으로 급등했다고 보도하고 있으며, 경제 영상에서는 LS 그룹의 전기차 부품 전문기업이 2조원에 달하는 수주를 확보했다는 긍정적인 소식을 전하고 있습니다. 두 콘텐츠 모두 긍정적인 정보를 제공하고 있어 종합적으로 긍정으로 판단합니다.",1.0
2805,2024,Q1,3,2,10120,LS일렉트릭,산업재,2024-03-12,중립,요약문에서 LS일렉트릭에 대한 직접적인 언급이나 관련된 정보가 부족하여 주가에 미치는 영향을 판단하기 어렵습니다.,0.0
2806,2024,Q1,3,3,10120,LS일렉트릭,산업재,2024-03-21,중립,"뉴스 기사는 LS일렉트릭이 AI, 빅데이터, 스마트에너지 기술을 통해 디지털 역량을 강화하고 있다는 긍정적인 내용을 담고 있습니다. 그러나 경제 영상에서는 투자 관점에 대한 명확한 방향성을 제시하지 않고, 단기적인 투자에 대한 언급만 있어 주가에 대한 명확한 긍정적 또는 부정적 영향을 판단하기 어렵습니다.",0.0
2807,2024,Q1,3,4,10120,LS일렉트릭,산업재,2024-03-22,중립,"요약문은 LS일렉트릭의 매출, 급여, 복지, 업무 강도, 사내 문화 등에 대한 정보만을 제공하며, 주가에 직접적인 영향을 미칠 만한 긍정적 또는 부정적 요소는 언급되지 않음.",0.0
2808,2024,Q2,4,1,10120,LS일렉트릭,산업재,2024-04-03,긍정,"뉴스 기사에서는 LS일렉트릭이 차세대 스마트 배전 솔루션을 전시하며 기술력을 강조하고 있음을 보도하고 있습니다. 경제 영상에서는 해외 매출 비중을 2030년까지 70%로 확대하려는 계획을 언급하며, 배전 인프라 수요 증가에 따른 선제적 투자를 긍정적으로 평가하고 있습니다. 두 콘텐츠 모두 LS일렉트릭의 기술력과 성장 전략을 긍정적으로 다루고 있어 종합적으로 긍정적인 전망을 판단했습니다.",1.0
