,code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익,이자수익,영업비용
29,3670,POSCO_Future_M,Electronics,2023,Q1,2333742081938.0,2650122198751.0,4983864280689.0,1117428300155.0,1428149955261.0,2545578255416.0,38731610000.0,955265982124.0,2438286025273.0,1035201946419.0,16349015638.0,48005635284.0,38680724006.0,38680724006.0,,,
30,3670,POSCO_Future_M,Electronics,2023,Q2,2640163189710.0,2881220359031.0,5521383548741.0,1086339448340.0,1943566031716.0,3029905480056.0,38731610000.0,1005451835105.0,2491478068685.0,1108437614089.0,48164763155.0,55114736406.0,49272834937.0,49272834937.0,,,
31,3670,POSCO_Future_M,Electronics,2023,Q3,2689821985308.0,3209780543993.0,5899602529301.0,1049718133603.0,2334082653113.0,3383800786716.0,38731610000.0,1029718338976.0,2515801742585.0,1208719631735.0,35876837618.0,23074784038.0,21863466190.0,21863466190.0,24266503871.0,,
32,3670,POSCO_Future_M,Electronics,2023,Q4,2049878674084.0,3706677669903.0,5756556343987.0,1102570410192.0,2225303849376.0,3327874259568.0,38731610000.0,942556115786.0,2428682084419.0,1104841630812.0,-65432028173.0,-121068006309.0,-77676923867.0,-77676923867.0,-3006015710.0,,
33,3670,POSCO_Future_M,Electronics,2024,Q1,2241760724012.0,3927422468185.0,6169183192197.0,1344082348816.0,2348640371945.0,3692722720761.0,38731610000.0,990275904523.0,2476460471436.0,1110477427147.0,43947842619.0,40456358684.0,65170906515.0,65170906515.0,67074640987.0,,
34,3670,POSCO_Future_M,Electronics,2024,Q2,2147467726219.0,4465005208676.0,6612472934895.0,1725852399412.0,2413390540576.0,4139242939988.0,38731610000.0,983220571817.0,2473229994907.0,892464419826.0,7309513750.0,277013919.0,-4339180991.0,-4339180991.0,-7055332706.0,,
35,3670,POSCO_Future_M,Electronics,2024,Q3,1950367428003.0,4821675394209.0,6772042822212.0,1561925135671.0,2727158624117.0,4289083759788.0,38731610000.0,992836974556.0,2482959062424.0,902323103602.0,6804137390.0,-10602415772.0,12305782754.0,12305782754.0,9616402739.0,,
0,5930,Samsung_Electronics,Electronics,2015,Q4,67002055000000.0,101967575000000.0,168969630000000.0,29630488000000.0,2910887000000.0,32541375000000.0,,143629177000000.0,136428255000000.0,135205045000000.0,13398215000000.0,14352617000000.0,12238469000000.0,12238469000000.0,,,
1,5930,Samsung_Electronics,Electronics,2016,Q1,67079811000000.0,98829335000000.0,165909146000000.0,29748100000000.0,3353545000000.0,33101645000000.0,,138935740000000.0,132807501000000.0,32714774000000.0,3020471000000.0,3179883000000.0,2483469000000.0,2483469000000.0,,,
2,5930,Samsung_Electronics,Electronics,2016,Q2,65317792000000.0,97995341000000.0,163313133000000.0,26742315000000.0,3561495000000.0,30303810000000.0,,138556832000000.0,133009323000000.0,33337425000000.0,3653720000000.0,3515284000000.0,2745396000000.0,2745396000000.0,,,
3,5930,Samsung_Electronics,Electronics,2016,Q3,66778920000000.0,98222647000000.0,165001567000000.0,29113936000000.0,3980983000000.0,33094919000000.0,,136079202000000.0,131906648000000.0,32583623000000.0,1819112000000.0,2149806000000.0,1682512000000.0,1682512000000.0,,,
4,5930,Samsung_Electronics,Electronics,2016,Q4,69981128000000.0,104821831000000.0,174802959000000.0,34076122000000.0,3180075000000.0,37256197000000.0,,140747574000000.0,137546762000000.0,35311382000000.0,5154133000000.0,5880101000000.0,4668372000000.0,4668372000000.0,,,
5,5930,Samsung_Electronics,Electronics,2017,Q1,60869192000000.0,112184637000000.0,173053829000000.0,33947859000000.0,2527689000000.0,36475548000000.0,,141770989000000.0,136578281000000.0,34578524000000.0,5675571000000.0,6309744000000.0,4873767000000.0,4873767000000.0,,,
6,5930,Samsung_Electronics,Electronics,2017,Q2,59385664000000.0,119014453000000.0,178400117000000.0,36363120000000.0,2384321000000.0,38747441000000.0,,139614232000000.0,139652676000000.0,42130809000000.0,7927556000000.0,7927705000000.0,6143724000000.0,6143724000000.0,,,
7,5930,Samsung_Electronics,Electronics,2017,Q3,65782329000000.0,123027161000000.0,188809490000000.0,42071538000000.0,2454577000000.0,44526115000000.0,897514000000.0,143900883000000.0,144283375000000.0,43074291000000.0,9994481000000.0,10035363000000.0,7777375000000.0,7777375000000.0,,,
8,5930,Samsung_Electronics,Electronics,2017,Q4,70155189000000.0,128086171000000.0,198241360000000.0,44495084000000.0,2176501000000.0,46671585000000.0,897514000000.0,150928724000000.0,151569775000000.0,42131383000000.0,11259483000000.0,12260740000000.0,10005971000000.0,10005971000000.0,,,
9,5930,Samsung_Electronics,Electronics,2018,Q1,72370085000000.0,132836079000000.0,205206164000000.0,47168741000000.0,1842051000000.0,49010792000000.0,897514000000.0,154284538000000.0,156195372000000.0,42606978000000.0,11200897000000.0,11568977000000.0,8452458000000.0,8452458000000.0,,,
10,5930,Samsung_Electronics,Electronics,2018,Q2,68070224000000.0,135899888000000.0,203970112000000.0,40203756000000.0,1926719000000.0,42130475000000.0,897514000000.0,159960751000000.0,161839637000000.0,41314723000000.0,11049605000000.0,11094590000000.0,8077985000000.0,8077985000000.0,,,
11,5930,Samsung_Electronics,Electronics,2018,Q3,81904347000000.0,135895097000000.0,217799444000000.0,46368714000000.0,1771916000000.0,48140630000000.0,897514000000.0,167767562000000.0,169658814000000.0,47645339000000.0,13912717000000.0,13887163000000.0,10211548000000.0,10211548000000.0,,,
12,5930,Samsung_Electronics,Electronics,2018,Q4,80039455000000.0,138981902000000.0,219021357000000.0,43145053000000.0,2888179000000.0,46033232000000.0,897514000000.0,166555532000000.0,172988125000000.0,38814830000000.0,7536232000000.0,7848125000000.0,6073136000000.0,6073136000000.0,,,
13,5930,Samsung_Electronics,Electronics,2019,Q1,82311689000000.0,138335268000000.0,220646957000000.0,44319180000000.0,2578260000000.0,46897440000000.0,897514000000.0,167238732000000.0,173749517000000.0,37038395000000.0,3896923000000.0,4154401000000.0,3088628000000.0,3088628000000.0,,,
14,5930,Samsung_Electronics,Electronics,2019,Q2,72045329000000.0,140705389000000.0,212750718000000.0,34868869000000.0,2493071000000.0,37361940000000.0,897514000000.0,168897297000000.0,175388778000000.0,38149674000000.0,2797158000000.0,4304753000000.0,4063169000000.0,4063169000000.0,,,
15,5930,Samsung_Electronics,Electronics,2019,Q3,76848738000000.0,140398633000000.0,217247371000000.0,37245240000000.0,2451483000000.0,39696723000000.0,897514000000.0,171078582000000.0,177550648000000.0,42204911000000.0,2665967000000.0,5786457000000.0,4585890000000.0,4585890000000.0,,,
16,5930,Samsung_Electronics,Electronics,2019,Q4,72659080000000.0,143521840000000.0,216180920000000.0,36237164000000.0,2073509000000.0,38310673000000.0,897514000000.0,172288326000000.0,177870247000000.0,37379879000000.0,4755019000000.0,4786858000000.0,3615636000000.0,3615636000000.0,,,
17,5930,Samsung_Electronics,Electronics,2020,Q1,76640880000000.0,143931511000000.0,220572391000000.0,41130269000000.0,2013369000000.0,43143638000000.0,897514000000.0,172188829000000.0,177428753000000.0,40087939000000.0,3032343000000.0,3087628000000.0,2305931000000.0,2305931000000.0,,,
18,5930,Samsung_Electronics,Electronics,2020,Q2,71148585000000.0,147048817000000.0,218197402000000.0,37215802000000.0,2231155000000.0,39446957000000.0,897514000000.0,173306465000000.0,178750445000000.0,37904100000000.0,4647974000000.0,4683580000000.0,3522241000000.0,3522241000000.0,,,
19,5930,Samsung_Electronics,Electronics,2020,Q3,80000498000000.0,148286383000000.0,228286881000000.0,44642243000000.0,2057001000000.0,46699244000000.0,897514000000.0,176171955000000.0,181587637000000.0,47801234000000.0,7036350000000.0,6925347000000.0,5270095000000.0,5270095000000.0,,,
20,5930,Samsung_Electronics,Electronics,2020,Q4,73798549000000.0,155865878000000.0,229664427000000.0,44412904000000.0,1934799000000.0,46347703000000.0,897514000000.0,178284102000000.0,183316724000000.0,40517918000000.0,5802307000000.0,5755368000000.0,4516751000000.0,4516751000000.0,,,
21,5930,Samsung_Electronics,Electronics,2021,Q1,78618052000000.0,157912520000000.0,236530572000000.0,59933681000000.0,1840817000000.0,61774498000000.0,897514000000.0,169707446000000.0,174756074000000.0,45042390000000.0,4445476000000.0,5817356000000.0,4547604000000.0,4547604000000.0,,,
22,5930,Samsung_Electronics,Electronics,2021,Q2,62447619000000.0,165379969000000.0,227827588000000.0,42753766000000.0,3720941000000.0,46474707000000.0,897514000000.0,176384482000000.0,181352881000000.0,45768634000000.0,7718754000000.0,11505867000000.0,9129190000000.0,9129190000000.0,,,
23,5930,Samsung_Electronics,Electronics,2021,Q3,73253025000000.0,167431393000000.0,240684418000000.0,49597918000000.0,3696390000000.0,53294308000000.0,897514000000.0,182526994000000.0,187390110000000.0,53919812000000.0,10581181000000.0,10668887000000.0,8594666000000.0,8594666000000.0,,,
24,5930,Samsung_Electronics,Electronics,2021,Q4,73553416000000.0,177558768000000.0,251112184000000.0,53067303000000.0,4851149000000.0,57918452000000.0,897514000000.0,188774335000000.0,193193732000000.0,55013869000000.0,9247751000000.0,10712382000000.0,8699494000000.0,8699494000000.0,,,
25,5930,Samsung_Electronics,Electronics,2022,Q1,81466028000000.0,177887983000000.0,259354011000000.0,56799776000000.0,4278465000000.0,61078241000000.0,897514000000.0,193973301000000.0,198275770000000.0,56724258000000.0,9151831000000.0,9678020000000.0,7651943000000.0,7651943000000.0,,,
26,5930,Samsung_Electronics,Electronics,2022,Q2,76194477000000.0,182776820000000.0,258971297000000.0,50310861000000.0,4745989000000.0,55056850000000.0,897514000000.0,199712456000000.0,203914447000000.0,58641288000000.0,10158878000000.0,10260105000000.0,8191308000000.0,8191308000000.0,,,
27,5930,Samsung_Electronics,Electronics,2022,Q3,73953657000000.0,187075421000000.0,261029078000000.0,48848744000000.0,5134628000000.0,53983372000000.0,897514000000.0,203005448000000.0,207045706000000.0,53711041000000.0,6430056000000.0,6540908000000.0,5748478000000.0,5748478000000.0,,,
28,5930,Samsung_Electronics,Electronics,2022,Q4,59062658000000.0,201021092000000.0,260083750000000.0,46086047000000.0,4581512000000.0,50667559000000.0,897514000000.0,204388016000000.0,209416191000000.0,42790896000000.0,-421436000000.0,3212887000000.0,3827049000000.0,3827049000000.0,,,
29,5930,Samsung_Electronics,Electronics,2023,Q1,67947428000000.0,206462959000000.0,274410387000000.0,46323496000000.0,17118387000000.0,63441883000000.0,897514000000.0,206093134000000.0,210968504000000.0,42168679000000.0,-3908761000000.0,4402193000000.0,4158095000000.0,4158095000000.0,,,
30,5930,Samsung_Electronics,Electronics,2023,Q2,73472493000000.0,212555100000000.0,286027593000000.0,38302556000000.0,29536245000000.0,67838801000000.0,897514000000.0,213225614000000.0,218188792000000.0,39729088000000.0,-3698103000000.0,9468528000000.0,9584633000000.0,9584633000000.0,,,
31,5930,Samsung_Electronics,Electronics,2023,Q3,74844254000000.0,219646193000000.0,294490447000000.0,38156918000000.0,30125495000000.0,68282413000000.0,897514000000.0,221190271000000.0,226208034000000.0,45866224000000.0,-2167988000000.0,5101915000000.0,10416811000000.0,10416811000000.0,10471395000000.0,,
32,5930,Samsung_Electronics,Electronics,2023,Q4,68548442000000.0,228308847000000.0,296857289000000.0,41775101000000.0,30294414000000.0,72069515000000.0,897514000000.0,219963351000000.0,224787774000000.0,42610099000000.0,-1751445000000.0,-1441136000000.0,1237560000000.0,1237560000000.0,14709625000000.0,,
33,5930,Samsung_Electronics,Electronics,2024,Q1,82288911000000.0,229794377000000.0,312083288000000.0,49615928000000.0,30327907000000.0,79943835000000.0,897514000000.0,227247811000000.0,232139453000000.0,51239617000000.0,2007380000000.0,9985297000000.0,9737437000000.0,9737437000000.0,9804656000000.0,,
34,5930,Samsung_Electronics,Electronics,2024,Q2,85822049000000.0,231813389000000.0,317635438000000.0,50124508000000.0,30640186000000.0,80764694000000.0,897514000000.0,231894075000000.0,236870744000000.0,53734118000000.0,7222491000000.0,8454433000000.0,7098417000000.0,7098417000000.0,7183444000000.0,,
35,5930,Samsung_Electronics,Electronics,2024,Q3,88773816000000.0,234608995000000.0,323382811000000.0,74771238000000.0,8539578000000.0,83310816000000.0,897514000000.0,235134369000000.0,240071995000000.0,55828922000000.0,4504920000000.0,4321380000000.0,5694610000000.0,5694610000000.0,5653405000000.0,,
0,6400,Samsung_SDI,Electronics,2015,Q4,3473781557850.0,11183004952357.0,14656786510207.0,2473160239921.0,1383033484073.0,3856193723994.0,356712130000.0,4867904004436.0,10800592786213.0,6680135828651.0,-204822385805.0,-227199453273.0,-141934840632.0,-141934840632.0,,,
1,6400,Samsung_SDI,Electronics,2016,Q1,3793508204527.0,10169153845113.0,13962662049640.0,3006324420352.0,1219282320108.0,4225606740460.0,356712130000.0,3978045763831.0,9737055309180.0,1057776989730.0,-746514260638.0,-952933668981.0,-819544632905.0,-819544632905.0,,,
2,6400,Samsung_SDI,Electronics,2016,Q2,4233139334687.0,10325742731001.0,14558882065688.0,2394447176124.0,1463061365010.0,3857508541134.0,356712130000.0,4842203622995.0,10701373524554.0,1165280626154.0,-80889089113.0,-63546669847.0,875758865181.0,875758865181.0,,,
3,6400,Samsung_SDI,Electronics,2016,Q3,3473004777874.0,10466767915747.0,13939772693621.0,1955504030631.0,1382318710551.0,3337822741182.0,356712130000.0,4673731538968.0,10601949952439.0,1110379373126.0,-126192014541.0,-172038926069.0,-168472084027.0,-168472084027.0,,,
4,6400,Samsung_SDI,Electronics,2016,Q4,2744508422610.0,10346825627085.0,13091334049695.0,1765267182488.0,1127984605069.0,2893251787557.0,356712130000.0,4745808046275.0,10198082262138.0,1089423777592.0,-50375079113.0,109585788742.0,67985763673.0,67985763673.0,,,
5,6400,Samsung_SDI,Electronics,2017,Q1,2484311330877.0,10411482439184.0,12895793770061.0,1785510008138.0,1057675122369.0,2843185130507.0,356712130000.0,4634227508254.0,10052608639554.0,1216387764971.0,-76455551302.0,-87940410278.0,-43793026121.0,-43793026121.0,,,
6,6400,Samsung_SDI,Electronics,2017,Q2,2357250395366.0,10509874687662.0,12867125083028.0,1693980448808.0,1046103098584.0,2740083547392.0,356712130000.0,4636697852852.0,10127041535636.0,1227774764547.0,-32070805464.0,-9848925571.0,2470344598.0,2470344598.0,,,
7,6400,Samsung_SDI,Electronics,2017,Q3,2536694613550.0,10405119560793.0,12941814174343.0,1990781307962.0,839032063093.0,2829813371055.0,356712130000.0,4704945284813.0,10112000803288.0,1444575081717.0,32224733819.0,73462555107.0,68247431961.0,68247431961.0,,,
8,6400,Samsung_SDI,Electronics,2017,Q4,2521244047320.0,10613693653851.0,13134937701171.0,1960548412569.0,887011216682.0,2847559629251.0,356712130000.0,4793558946939.0,10287378071920.0,1532651340388.0,92628910024.0,115039728458.0,72612694871.0,72612694871.0,,,
9,6400,Samsung_SDI,Electronics,2018,Q1,3132553502624.0,10368706110761.0,13501259613385.0,2170217827212.0,938361337258.0,3108579164470.0,356712130000.0,5217054373157.0,10392680448915.0,1677656699001.0,15818797677.0,104394312772.0,97466800445.0,97466800445.0,,,
10,6400,Samsung_SDI,Electronics,2018,Q2,3321426548487.0,10444812506184.0,13766239054671.0,2436720934723.0,902664543925.0,3339385478648.0,356712130000.0,5300687330048.0,10426853576023.0,1949845232012.0,109504324142.0,95940572521.0,83632956891.0,83632956891.0,,,
11,6400,Samsung_SDI,Electronics,2018,Q3,3767094260479.0,11128480804281.0,14895575064760.0,2690314809098.0,1642192677215.0,4332507486313.0,356712130000.0,5396941557364.0,10563067578447.0,2186874524995.0,179396346821.0,131057883209.0,96254227316.0,96254227316.0,,,
12,6400,Samsung_SDI,Electronics,2018,Q4,3790745494595.0,11515372588548.0,15306118083143.0,2790083713511.0,1755007765247.0,4545091478758.0,356712130000.0,5622646637967.0,10761026604385.0,2372532968210.0,245184336945.0,335356631966.0,248482932004.0,248482932004.0,,,
13,6400,Samsung_SDI,Electronics,2019,Q1,3499857845448.0,11488826866960.0,14988684712408.0,2480965266617.0,1748685438355.0,4229650704972.0,356712130000.0,5623413809420.0,10759034007436.0,1936591217019.0,84415925908.0,72913200167.0,67711781253.0,67711781253.0,,,
14,6400,Samsung_SDI,Electronics,2019,Q2,3471336368406.0,11472558547343.0,14943894915749.0,2347423663288.0,1752626825289.0,4100050488577.0,356712130000.0,5703999873433.0,10843844427172.0,1967121459775.0,88506967963.0,73375103398.0,80586064013.0,80586064013.0,,,
15,6400,Samsung_SDI,Electronics,2019,Q3,3206355297052.0,11544776204852.0,14751131501904.0,2155343804472.0,1642973263190.0,3798317067662.0,356712130000.0,5801614293483.0,10952814434242.0,2082826009524.0,120163438351.0,126977539550.0,97614420050.0,97614420050.0,,,
16,6400,Samsung_SDI,Electronics,2019,Q4,3342016826159.0,11644174973594.0,14986191799753.0,2444069128613.0,1593188371343.0,4037257499956.0,356712130000.0,5760745232244.0,10948934299797.0,2264272518618.0,-85680827363.0,-52399956554.0,-46243743774.0,-46243743774.0,,,
17,6400,Samsung_SDI,Electronics,2020,Q1,2963165952074.0,11434626340341.0,14397792292415.0,2230869330026.0,1538048486703.0,3768917816729.0,356712130000.0,5655576604579.0,10628874475686.0,1895212471171.0,-50241713593.0,-66087219701.0,-38224017865.0,-38224017865.0,,,
18,6400,Samsung_SDI,Electronics,2020,Q2,3287660110820.0,11539702455226.0,14827362566046.0,2411096729127.0,1567170807802.0,3978267536929.0,356712130000.0,5755981298186.0,10849095029117.0,2204571138798.0,109480366972.0,124620986879.0,100404693607.0,100404693607.0,,,
19,6400,Samsung_SDI,Electronics,2020,Q3,3320669386140.0,11518287339334.0,14838956725474.0,2643414983475.0,1215395793029.0,3858810776504.0,356712130000.0,5883270380893.0,10980145948970.0,2459617730161.0,144883742847.0,132418877611.0,127289082707.0,127289082707.0,,,
20,6400,Samsung_SDI,Electronics,2020,Q4,3423162391895.0,11861799385915.0,15284961777810.0,2858583593340.0,1208760468082.0,4067344061422.0,356712130000.0,5914709091746.0,11217617716388.0,2541996606508.0,27214058671.0,32341480555.0,27846284053.0,27846284053.0,,,
21,6400,Samsung_SDI,Electronics,2021,Q1,3717566650244.0,11930368746335.0,15647935396579.0,3131485946399.0,1263156084445.0,4394642030844.0,356712130000.0,5935903261517.0,11253293365735.0,2512757788431.0,65914170335.0,107595486910.0,88138779571.0,88138779571.0,,,
22,6400,Samsung_SDI,Electronics,2021,Q2,4051549984132.0,12193496799534.0,16245046783666.0,3232145172693.0,1363216547054.0,4595361719747.0,356712130000.0,6088331753746.0,11649685063919.0,2859060255174.0,200570042043.0,184757165329.0,152428492229.0,152428492229.0,,,
23,6400,Samsung_SDI,Electronics,2021,Q3,4019035128898.0,12339150201487.0,16358185330385.0,3009500212589.0,1406364792946.0,4415865005535.0,356712130000.0,6284762352463.0,11942320324850.0,2909698525665.0,204839265613.0,242280295336.0,196430598717.0,196430598717.0,,,
24,6400,Samsung_SDI,Electronics,2021,Q4,4617780012536.0,12227216859338.0,16844996871874.0,3573102960244.0,1279023728012.0,4852126688256.0,356712130000.0,6439850669615.0,11992870183618.0,3300254487384.0,116290483169.0,174818575813.0,159551972726.0,159551972726.0,,,
25,6400,Samsung_SDI,Electronics,2022,Q1,5443591369959.0,12437949424072.0,17881540794031.0,4047938844424.0,1616491626327.0,5664430470751.0,356712130000.0,6581435100167.0,12217110323280.0,3539821393070.0,251139528701.0,238553620263.0,208529040352.0,208529040352.0,,,
26,6400,Samsung_SDI,Electronics,2022,Q2,6114907358226.0,12381667735664.0,18496575093890.0,4574201292714.0,1684700037102.0,6258901329816.0,356712130000.0,6737207374899.0,12237673764074.0,4075323660430.0,193106370054.0,178770697533.0,155772274732.0,155772274732.0,,,
27,6400,Samsung_SDI,Electronics,2022,Q3,6815322788412.0,12197234744348.0,19012557532760.0,5011598577513.0,1485785578016.0,6497384155529.0,356712130000.0,7138435482676.0,12515173377231.0,4543585807094.0,366521936336.0,529863428812.0,401228107777.0,401228107777.0,,,
28,6400,Samsung_SDI,Electronics,2022,Q4,6272667840606.0,12576218902553.0,18848886743159.0,4800392273358.0,1392476430880.0,6192868704238.0,356712130000.0,7303941944466.0,12656018038921.0,5299562749596.0,200106523508.0,117502189107.0,100308784219.0,100308784219.0,,,
29,6400,Samsung_SDI,Electronics,2023,Q1,7089654124129.0,12829816319280.0,19919470443409.0,5538204552884.0,1313449826323.0,6851654379207.0,356712130000.0,7596647084150.0,13067816064202.0,4759535714793.0,97386039457.0,373202850350.0,361489471596.0,361489471596.0,,,
30,6400,Samsung_SDI,Electronics,2023,Q2,6852509527584.0,12912393385869.0,19764902913453.0,5428521088637.0,1197678728631.0,6626199817268.0,356712130000.0,7712781070133.0,13138703096185.0,5028033022797.0,127396226355.0,100619958934.0,116133985983.0,116133985983.0,,,
31,6400,Samsung_SDI,Electronics,2023,Q3,5945786398707.0,13390288127824.0,19336074526531.0,4810986051802.0,1161778241878.0,5972764293680.0,356712130000.0,7930335325573.0,13363310232851.0,5022722267132.0,261098982983.0,231537387787.0,217554255440.0,217554255440.0,224607136666.0,,
32,6400,Samsung_SDI,Electronics,2023,Q4,5278919586994.0,14251061816926.0,19529981403920.0,5017094064626.0,1115874410553.0,6132968475179.0,356712130000.0,7983937130537.0,13397012928741.0,4988765212914.0,102472907883.0,87932462743.0,126004584566.0,126004584566.0,585338542004.0,,
33,6400,Samsung_SDI,Electronics,2024,Q1,5897358543107.0,14429180741305.0,20326539284412.0,5029284796061.0,1195419833836.0,6224704629897.0,356712130000.0,8766247051267.0,14101834654515.0,4592918737009.0,21584219534.0,1068468460081.0,849254530530.0,849254530530.0,771766335574.0,,
34,6400,Samsung_SDI,Electronics,2024,Q2,7208533112528.0,14774966459195.0,21983499571723.0,6172252674843.0,1465828464340.0,7638081139183.0,356712130000.0,9048490532699.0,14345418432540.0,4577383069130.0,297493148286.0,295714915944.0,282243481432.0,282243481432.0,243583778025.0,,
35,6400,Samsung_SDI,Electronics,2024,Q3,7800588492810.0,14310138782391.0,22110727275201.0,6113462022564.0,1716835845608.0,7830297868172.0,356712130000.0,9005437337000.0,14280429407029.0,3760843145492.0,-100092325294.0,-143401708631.0,-43053195699.0,-43053195699.0,-64989025511.0,,
0,9150,Samsung_Electro_Mechanics,Electronics,2015,Q4,2025557321811.0,3297287991926.0,5322845313737.0,809825373490.0,446919502688.0,1256744876178.0,388003400000.0,,4066100437559.0,5297402353460.0,1565394093.0,236747906935.0,118432190852.0,118432190852.0,,,
1,9150,Samsung_Electro_Mechanics,Electronics,2016,Q1,1963198570139.0,3310162709769.0,5273361279908.0,825956779624.0,463465281697.0,1289422061321.0,388003400000.0,,3983939218587.0,1225417416914.0,-69397998116.0,-64172018428.0,-52752415733.0,-52752415733.0,,,
2,9150,Samsung_Electro_Mechanics,Electronics,2016,Q2,2084825827656.0,3135827416523.0,5220653244179.0,837216740908.0,400838948355.0,1238055689263.0,388003400000.0,,3982597554916.0,1265321179194.0,-66746661703.0,41115810912.0,33801181861.0,33801181861.0,,,
3,9150,Samsung_Electro_Mechanics,Electronics,2016,Q3,2013741093717.0,3326101698690.0,5339842792407.0,879441290617.0,413251811891.0,1292693102508.0,388003400000.0,,4047149689899.0,1184663893481.0,-38357360114.0,-43117911587.0,-35445774346.0,-35445774346.0,,,
4,9150,Samsung_Electro_Mechanics,Electronics,2016,Q4,1714031592302.0,3358534852026.0,5072566444328.0,760069869185.0,300180671245.0,1060250540430.0,388003400000.0,,4012315903898.0,1014934668839.0,-75733544954.0,-37123786585.0,-9396086425.0,-9396086425.0,,,
5,9150,Samsung_Electro_Mechanics,Electronics,2017,Q1,1766828012291.0,3504974398568.0,5271802410859.0,977615165299.0,300020704217.0,1277635869516.0,388003400000.0,,3994166541343.0,1221801366535.0,-5564876152.0,-3142509603.0,-2382022280.0,-2382022280.0,,,
6,9150,Samsung_Electro_Mechanics,Electronics,2017,Q2,1706178589131.0,3632865848675.0,5339044437806.0,1197534474912.0,34638980599.0,1232173455511.0,388003400000.0,,4106870982295.0,1279088554749.0,-16961408690.0,33630995389.0,26433185066.0,26433185066.0,,,
7,9150,Samsung_Electro_Mechanics,Electronics,2017,Q3,1611737145456.0,3685322792068.0,5297059937524.0,1194772509585.0,52107117900.0,1246879627485.0,388003400000.0,28170308610.0,4050180310039.0,1292323848545.0,5774039935.0,4968715586.0,2894103990.0,2894103990.0,,,
8,9150,Samsung_Electro_Mechanics,Electronics,2017,Q4,1368928271269.0,3574675253585.0,4943603524854.0,836355364739.0,361005190683.0,1197360555422.0,388003400000.0,-215466326805.0,3746242969432.0,1209827261964.0,-33906407922.0,-209054528858.0,-195674957076.0,-195674957076.0,,,
9,9150,Samsung_Electro_Mechanics,Electronics,2018,Q1,1496406892141.0,3727703721191.0,5224110613332.0,1058901000244.0,381588752815.0,1440489753059.0,388003400000.0,19952862755.0,3783620860273.0,1416991368958.0,16072678796.0,28708999958.0,20813881302.0,20813881302.0,,,
10,9150,Samsung_Electro_Mechanics,Electronics,2018,Q2,1435478007427.0,3745082752247.0,5180560759674.0,984247269633.0,399625577852.0,1383872847485.0,388003400000.0,122914779052.0,3796687912189.0,1275617741346.0,92158385197.0,126822997714.0,102961916297.0,102961916297.0,,,
11,9150,Samsung_Electro_Mechanics,Electronics,2018,Q3,2371009983291.0,3271550777772.0,5642560761063.0,1276287665837.0,417968307988.0,1694255973825.0,388003400000.0,247583999800.0,3948304787238.0,1581867208501.0,171165541605.0,181981555148.0,124669220748.0,124669220748.0,,,
12,9150,Samsung_Electro_Mechanics,Electronics,2018,Q4,2098608605162.0,3350273975955.0,5448882581117.0,1068908152202.0,402405269151.0,1471313421353.0,388003400000.0,287732984993.0,3977569159764.0,1407628711203.0,118506438013.0,79247904015.0,69198298499.0,69198298499.0,,,
13,9150,Samsung_Electro_Mechanics,Electronics,2019,Q1,2067753595579.0,3432887387775.0,5500640983354.0,1167054018724.0,417380003829.0,1584434022553.0,388003400000.0,9725676640.0,3916206960801.0,1350819652502.0,2864732186.0,4949571990.0,4235926548.0,4235926548.0,,,
14,9150,Samsung_Electro_Mechanics,Electronics,2019,Q2,2305936840058.0,3011092240627.0,5317029080685.0,908465327841.0,124994673625.0,1033460001466.0,388003400000.0,377126678123.0,4283569079219.0,1244940666114.0,121860300407.0,173438342389.0,367401001483.0,367401001483.0,,,
15,9150,Samsung_Electro_Mechanics,Electronics,2019,Q3,2494632981780.0,3052765629184.0,5547398610964.0,1004758692972.0,139376709072.0,1144135402044.0,388003400000.0,500342572515.0,4403263208920.0,1394323929489.0,148151153094.0,166033833659.0,123215894392.0,123215894392.0,,,
16,9150,Samsung_Electro_Mechanics,Electronics,2019,Q4,2138097948463.0,3312479925130.0,5450577873593.0,1010690257880.0,114425185992.0,1125115443872.0,388003400000.0,407808643664.0,4325462429721.0,1379034161150.0,154039085564.0,-76211791414.0,-53180192346.0,-53180192346.0,,,
17,9150,Samsung_Electro_Mechanics,Electronics,2020,Q1,2315317076043.0,3327208587577.0,5642525663620.0,1199191756437.0,133392709107.0,1332584465544.0,388003400000.0,105169004957.0,4309941198076.0,1443620790033.0,111455726258.0,120174148970.0,102905013993.0,102905013993.0,,,
18,9150,Samsung_Electro_Mechanics,Electronics,2020,Q2,2094486992459.0,3355865570168.0,5450352562627.0,959527703591.0,132130149399.0,1091657852990.0,388003400000.0,132890710133.0,4358694709637.0,1292268851544.0,35640392630.0,37618306238.0,27721705176.0,27721705176.0,,,
19,9150,Samsung_Electro_Mechanics,Electronics,2020,Q3,2430009865112.0,3297192849563.0,5727202714675.0,1157665909123.0,140941684581.0,1298607593704.0,388003400000.0,209314806367.0,4428595120971.0,1577607316090.0,87934034436.0,86837557166.0,76424096234.0,76424096234.0,,,
