date,code,score,return
2021-10-18,11070,-1,0.0
2021-08-18,4710,-1,-0.03841059602649011
2021-09-18,4710,-1,0.01386962552011095
2021-10-18,4710,-1,-0.016058394160583966
2021-08-18,20150,-1,-0.011642949547218673
2021-09-18,20150,-1,0.037081339712918604
2021-10-18,20150,1,-0.04524886877828049
2021-08-18,3550,-1,-0.03893442622950816
2021-09-18,3550,-1,-0.0010493179433368471
2021-10-18,3550,-1,-0.008350730688935326
2021-08-18,8060,-1,0.009615384615384581
2021-09-18,8060,-1,-0.006896551724137945
2021-10-18,8060,-1,-0.004098360655737654
2021-08-18,11200,-1,-0.02937576499388006
2021-09-18,11200,-1,0.005284015852047519
2021-10-18,11200,-1,0.013745704467353903
2021-08-18,3490,1,0.03767123287671237
2021-09-18,3490,1,0.0014619883040936088
2021-10-18,3490,-1,0.01453957996768973
2021-11-16,47810,1,-0.009771986970684043
2021-12-16,47810,-1,0.08135593220338988
2022-01-16,47810,-1,0.06151645207439205
2022-02-16,47810,-1,-0.033045977011494254
2022-03-16,47810,1,0.15436241610738266
2021-11-16,4710,-1,-0.029096477794793296
2021-12-16,4710,1,-0.04364569961489084
2022-01-16,4710,-1,-0.06500691562932226
2022-02-16,4710,-1,-0.036418816388467334
2022-03-16,4710,-1,0.05271317829457356
2021-11-16,120,-1,-0.039145907473309594
2021-12-16,120,1,-0.011363636363636354
2022-01-16,120,-1,0.004048582995951344
2022-02-16,120,-1,0.004048582995951344
2022-03-16,120,-1,-0.014869888475836479
2021-11-16,1120,-1,-0.05018587360594795
2021-12-16,1120,1,0.01949317738791434
2022-01-16,1120,-1,0.00391389432485334
2022-02-16,1120,1,0.03136531365313644
2022-03-16,1120,1,0.13079470198675502
2021-11-16,47050,1,-0.007334963325183352
2021-12-16,47050,1,0.10978520286396187
2022-01-16,47050,-1,-0.008733624454148492
2022-02-16,47050,-1,0.0
2022-03-16,47050,-1,0.03755868544600949
2021-11-16,10120,1,-0.023890784982935176
2021-12-16,10120,-1,0.00902527075812265
2022-01-16,10120,-1,-0.0369685767097967
2022-02-16,10120,-1,0.004761904761904745
2022-03-16,10120,-1,0.017372421281216077
2021-11-16,11200,-1,-0.06517690875232773
2021-12-16,11200,1,0.001779359430605032
2022-01-16,11200,-1,-0.015968063872255467
2022-02-16,11200,-1,0.2178217821782178
2022-03-16,11200,1,-0.025000000000000022
2021-11-16,29530,-1,-0.0015174506828528056
2021-12-16,29530,-1,0.003044140030441511
2022-01-16,29530,-1,0.0015220700152207556
2022-02-16,29530,-1,0.0015649452269170805
2022-03-16,29530,-1,0.0
2022-04-16,20150,1,0.0056433408577878375
2022-04-16,47050,1,0.06396588486140731
2022-04-16,11070,1,-0.008905852417302795
2022-04-16,3570,-1,0.008393285371702586
2022-04-16,1120,1,0.029891304347826164
2022-04-16,66570,-1,-0.012048192771084376
2022-04-16,6400,1,-0.00831919890958166
2022-04-16,3550,-1,0.009575923392612928
2022-05-17,8060,-1,-0.028683181225554133
2022-06-17,8060,-1,-0.058383233532934176
2022-07-17,8060,-1,0.004629629629629539
2022-05-17,29530,-1,-0.009090909090909038
2022-06-17,29530,-1,-0.009554140127388533
2022-07-17,29530,-1,0.007874015748031482
2022-05-17,3570,-1,-0.055118110236220486
2022-06-17,3570,-1,-0.13696969696969696
2022-07-17,3570,-1,0.17417417417417425
2022-05-17,66570,-1,-0.046511627906976716
2022-06-17,66570,1,-0.045064377682403456
2022-07-17,66570,-1,0.0108108108108107
2022-05-17,47810,1,0.008359456635318674
2022-06-17,47810,1,-0.0644567219152854
2022-07-17,47810,1,0.0019723865877712132
2022-05-17,150,1,-0.032687651331719136
2022-06-17,150,1,-0.09272467902995718
2022-07-17,150,-1,0.018404907975460016
2022-05-17,34220,-1,0.008820356621612957
2022-06-17,34220,-1,-0.047008547008547064
2022-07-17,34220,-1,-0.006442577030812302
2022-05-17,6260,1,-0.021452145214521434
2022-06-17,6260,1,-0.06379585326953752
2022-07-17,6260,1,0.020872865275142205
2022-08-17,3570,-1,0.139240506329114
2022-09-17,3570,-1,-0.020768431983385294
2022-10-17,3570,-1,-0.02290950744558995
2022-08-17,8060,-1,-0.016393442622950838
2022-09-17,8060,1,-0.039215686274509776
2022-10-17,8060,-1,-0.0016556291390728006
2022-08-17,150,-1,0.04268292682926833
2022-09-17,150,-1,0.15374507227332468
2022-10-17,150,-1,0.018773466833541974
2022-08-17,10120,1,0.06794425087108014
2022-09-17,10120,-1,-0.017786561264822143
2022-10-17,10120,-1,0.03412616339193386
2022-08-17,20150,-1,-0.052278820375335155
2022-09-17,20150,-1,-0.06329113924050633
2022-10-17,20150,1,-0.015025041736227096
2022-08-17,3550,1,-0.03900709219858156
2022-09-17,3550,-1,-0.027568922305764465
2022-10-17,3550,-1,0.0
2022-08-17,11070,-1,-0.06723891273247495
2022-09-17,11070,1,0.0314371257485031
2022-10-17,11070,1,-0.01718213058419249
2022-08-17,29530,-1,-0.0030487804878048808
2022-09-17,29530,-1,-0.012765957446808529
2022-10-17,29530,-1,0.007849293563579218
2022-11-15,11070,-1,-0.06481481481481477
2022-12-15,11070,1,-0.024432809773123898
2023-01-15,11070,-1,-0.007194244604316502
2023-02-15,11070,1,0.038112522686025496
2023-03-15,11070,-1,0.001984126984126977
2022-11-15,11200,-1,-0.04861111111111116
2022-12-15,11200,-1,0.04418604651162794
2023-01-15,11200,-1,-0.002336448598130869
2023-02-15,11200,1,-0.002272727272727315
2023-03-15,11200,-1,0.007444168734491274
2022-11-15,42700,-1,-0.02298850574712641
2022-12-15,42700,-1,-0.02316602316602312
2023-01-15,42700,-1,-0.007575757575757569
2023-02-15,42700,1,-0.03252032520325199
2023-03-15,42700,-1,0.1363316936050598
2022-11-15,660,-1,-0.06986899563318782
2022-12-15,660,-1,-0.012468827930174564
2023-01-15,660,-1,0.020979020979021046
2023-02-15,660,-1,-0.028353326063249695
2023-03-15,660,-1,0.09860935524652348
2022-11-15,120,-1,-0.03271537622682663
2022-12-15,120,1,0.010822510822510845
2023-01-15,120,-1,-0.007526881720430145
2023-02-15,120,-1,-0.0011976047904191933
2023-03-15,120,-1,0.014193548387096744
2022-11-15,47050,-1,-0.013333333333333308
2022-12-15,47050,1,0.06609808102345416
2023-01-15,47050,1,0.07064017660044142
2023-02-15,47050,1,0.07606263982102912
2023-03-15,47050,-1,0.004750593824228044
2022-11-15,8060,-1,-0.018292682926829285
2022-12-15,8060,-1,-0.007288629737609353
2023-01-15,8060,-1,0.0092592592592593
2023-02-15,8060,-1,-0.0014598540145985828
2023-03-15,8060,-1,-0.009104704097116834
2022-11-15,51600,-1,-0.01151079136690647
2022-12-15,51600,-1,0.0028409090909091717
2023-01-15,51600,-1,0.0014662756598240456
2023-02-15,51600,1,-0.02898550724637683
2023-03-15,51600,-1,-0.018791946308724827
2023-04-01,1120,-1,-0.03231292517006801
2023-05-01,1120,-1,0.026490066225165476
2023-04-01,47050,-1,-0.0339366515837104
2023-05-01,47050,-1,-0.008880994671403242
2023-04-01,3570,-1,-0.01839080459770115
2023-05-01,3570,-1,-0.017671517671517645
2023-04-01,34730,-1,-0.004074505238649606
2023-05-01,34730,-1,0.009068923821039965
2023-04-01,18260,1,-0.007692307692307665
2023-05-01,18260,-1,-0.0033528918692372622
2023-04-01,34220,-1,-0.029087261785356033
2023-05-01,34220,-1,0.008001153319397325
2023-04-01,4710,-1,0.014754098360655776
2023-05-01,4710,-1,0.06729264475743357
2023-04-01,11070,-1,-0.05893186003683237
2023-05-01,11070,-1,0.0359848484848484
2023-05-16,42700,-1,0.34275618374558303
2023-06-16,42700,-1,0.04295532646048117
2023-07-16,42700,1,-0.09090909090909094
2023-05-16,4710,-1,0.04705882352941182
2023-06-16,4710,-1,-0.051807228915662695
2023-07-16,4710,1,-0.07692307692307687
2023-05-16,1120,-1,0.021558872305140975
2023-06-16,1120,-1,-0.015873015873015928
2023-07-16,1120,1,0.0028169014084507005
2023-05-16,6260,1,-0.0482758620689655
2023-06-16,6260,1,-0.04550264550264549
2023-07-16,6260,1,0.0313953488372094
2023-05-16,3550,-1,0.009101251422070522
2023-06-16,3550,1,-0.011273957158962844
2023-07-16,3550,1,0.013904982618771822
2023-05-16,29530,-1,0.022222222222222143
2023-06-16,29530,-1,-0.008486562942008447
2023-07-16,29530,-1,-0.008888888888888835
2023-05-16,34220,1,0.0381521816499395
2023-06-16,34220,-1,-0.007238815703665025
2023-07-16,34220,1,-0.07367072389493912
2023-05-16,660,-1,0.0829646017699115
2023-06-16,660,-1,-0.04457527333894029
2023-07-16,660,1,-0.017918088737201354
2023-08-15,86280,-1,0.017114279985374514
2023-09-15,86280,-1,0.012851315862993706
2023-10-15,86280,-1,-0.008164884000326555
2023-08-15,4710,-1,-0.01869158878504673
2023-09-15,4710,-1,-0.05067064083457529
2023-10-15,4710,-1,-0.028145695364238388
2023-08-15,18260,1,-0.006637168141592875
2023-09-15,18260,-1,-0.024928774928774877
2023-10-15,18260,-1,-0.019926199261992572
2023-08-15,3570,-1,0.02187500000000009
2023-09-15,3570,1,-0.058873720136518815
2023-10-15,3570,-1,0.022767075306479923
2023-08-15,3550,1,-0.002457002457002422
2023-09-15,3550,-1,-0.022144522144522116
2023-10-15,3550,-1,-0.031026252983293534
2023-08-15,42700,1,0.1588785046728971
2023-09-15,42700,1,-0.07948243992606285
2023-10-15,42700,-1,0.001712328767123239
2023-08-15,120,-1,-0.01980198019801982
2023-09-15,120,1,0.02130325814536338
2023-10-15,120,1,-0.009126466753585416
2023-08-15,11200,-1,-0.0011614401858304202
2023-09-15,11200,-1,-0.0148544266191325
2023-10-15,11200,-1,-0.04418762746431004
2023-11-15,3570,1,0.034331628926223434
2023-12-15,3570,1,-0.03676953381483916
2024-01-15,3570,-1,-0.029391660970608302
2024-02-15,3570,-1,0.07754342431761785
2024-03-15,3570,-1,-0.022089552238805932
2023-11-15,1120,-1,0.0033388981636059967
2023-12-15,1120,1,0.05499999999999994
2024-01-15,1120,-1,0.009380863039399667
2024-02-15,1120,1,0.034862385321100975
2024-03-15,1120,-1,-0.007619047619047636
2023-11-15,18260,-1,-0.022696929238985364
2023-12-15,18260,1,0.041868932038835016
2024-01-15,18260,1,-0.039650145772594736
2024-02-15,18260,-1,0.1317365269461077
2024-03-15,18260,-1,0.005072923272035457
2023-11-15,4710,-1,-0.00302571860816947
2023-12-15,4710,-1,0.07346326836581718
2024-01-15,4710,1,0.03083700440528636
2024-02-15,4710,-1,0.053701015965166965
2024-03-15,4710,-1,-0.00786163522012584
2023-11-15,6260,1,0.08640406607369755
2023-12-15,6260,1,0.0011086474501109667
2024-01-15,6260,-1,-0.02122347066167296
2024-02-15,6260,-1,0.05604395604395607
2024-03-15,6260,-1,0.009606147934678289
2023-11-15,150,1,0.03676470588235303
2023-12-15,150,1,0.012101210121012063
2024-01-15,150,1,-0.08032596041909201
2024-02-15,150,-1,0.05982905982905984
2024-03-15,150,-1,0.0055172413793103114
2023-11-15,20150,1,0.0750893921334923
2023-12-15,20150,-1,-0.027315914489311144
2024-01-15,20150,-1,-0.12214765100671143
2024-02-15,20150,-1,0.06082036775106081
2024-03-15,20150,-1,0.07760814249363879
2023-11-15,8060,-1,0.012598425196850505
2023-12-15,8060,-1,0.0030864197530864335
2024-01-15,8060,-1,0.0015723270440251014
2024-02-15,8060,-1,-0.016491754122938573
2024-03-15,8060,-1,0.0015015015015014122
2024-03-22,1120,-1,0.02857142857142847
2024-04-22,1120,-1,0.06994328922495274
2024-03-22,120,1,-0.027918781725888353
2024-04-22,120,-1,0.005668016194331882
2024-03-22,34220,-1,0.0
2024-04-22,34220,-1,0.04738400789733466
2024-03-22,10120,1,0.053879310344827624
2024-04-22,10120,1,0.09268600252206816
2024-03-22,11070,-1,0.02234927234927242
2024-04-22,11070,-1,0.16531165311653107
2024-03-22,18260,1,0.034155597722960174
2024-04-22,18260,-1,0.0530152418820411
2024-03-22,25540,-1,-0.0015948963317384823
2024-04-22,25540,-1,0.012718600953895098
2024-03-22,51600,-1,-0.017906336088154284
2024-04-22,51600,-1,0.03508771929824572
2024-05-17,10120,-1,0.203125
2024-06-17,10120,1,-0.049394673123486665
2024-07-17,10120,1,0.1954022988505748
2024-05-17,34730,-1,-0.05162523900573612
2024-06-17,34730,-1,-0.10684002261164505
2024-07-17,34730,-1,-0.07761385503527907
2024-05-17,8060,-1,0.0
2024-06-17,8060,-1,0.012269938650306678
2024-07-17,8060,-1,-0.012307692307692353
2024-05-17,9150,1,0.03164139749505601
2024-06-17,9150,1,-0.011280690112806857
2024-07-17,9150,1,-0.07643312101910826
2024-05-17,29530,-1,-0.022222222222222254
2024-06-17,29530,-1,0.003989361702127603
2024-07-17,29530,-1,-0.003963011889035695
2024-05-17,3570,-1,0.08531383302864115
2024-06-17,3570,1,0.13541666666666674
2024-07-17,3570,-1,-0.0023866348448687846
2024-05-17,4710,-1,-0.0034071550255536653
2024-06-17,4710,-1,-0.033450704225352124
2024-07-17,4710,-1,-0.06055045871559628
2024-05-17,660,1,0.04581358609794628
2024-06-17,660,-1,0.0
2024-07-17,660,-1,-0.05442176870748294
2024-08-15,86280,1,-0.011893870082342217
2024-09-15,86280,-1,-0.0025510204081632404
2024-10-15,86280,-1,0.04596704249783179
2024-08-15,51600,1,0.037484885126964906
2024-09-15,51600,1,-0.0590961761297798
2024-10-15,51600,-1,0.013559322033898313
2024-08-15,1120,1,0.04340567612687818
2024-09-15,1120,1,-0.016528925619834656
2024-10-15,1120,-1,0.0033840947546530664
2024-08-15,42700,-1,-0.05481597494126855
2024-09-15,42700,-1,0.042619542619542594
2024-10-15,42700,-1,-0.11785714285714288
2024-08-15,4710,-1,0.015136226034308864
2024-09-15,4710,1,-0.0011049723756906271
2024-10-15,4710,-1,-0.025669642857142905
2024-08-15,6260,-1,0.0
2024-09-15,6260,1,0.0
2024-10-15,6260,1,-0.09466984884645979
2024-08-15,6400,-1,0.046800305946841814
2024-09-15,6400,-1,0.012095002745744043
2024-10-15,6400,-1,-0.07692352461878715
2024-08-15,5930,-1,-0.023690773067331694
2024-09-15,5930,-1,-0.0015847860538826808
2024-10-15,5930,-1,-0.0540983606557377
2024-11-15,11070,-1,0.01603948180135717
2024-12-15,11070,1,-0.051856216853270465
2025-01-15,11070,1,-0.006165228113440224
2025-02-15,11070,-1,0.009140767824497242
2025-03-15,11070,-1,0.016991818753933297
2024-11-15,34220,-1,-0.007063572149344055
2024-12-15,34220,1,-0.03719447396386821
2025-01-15,34220,-1,0.012154696132596676
2025-02-15,34220,-1,0.0399159663865547
2025-03-15,34220,-1,0.003260869565217428
2024-11-15,6400,1,0.09127712560756795
2024-12-15,6400,-1,-0.05703244849214517
2025-01-15,6400,-1,0.034556091878965356
2025-02-15,6400,-1,0.05467270366733823
2025-03-15,6400,-1,0.06355448025020527
2024-11-15,4710,-1,0.021794871794871717
2024-12-15,4710,-1,-0.015151515151515138
2025-01-15,4710,-1,-0.01209189842805325
2025-02-15,4710,-1,0.03597122302158273
2025-03-15,4710,-1,0.010739856801909253
2024-11-15,86280,1,0.06477373558118904
2024-12-15,86280,-1,0.023684210526315752
2025-01-15,86280,1,0.027799227799227832
2025-02-15,86280,1,0.061855670103092786
2025-03-15,86280,-1,-0.008216926869350827
2024-11-15,42700,-1,0.02080783353733162
2024-12-15,42700,-1,-0.04773269689737469
2025-01-15,42700,1,0.19639468690702078
2025-02-15,42700,-1,0.049554013875123815
2025-03-15,42700,-1,0.03788748564867972
2024-11-15,20150,-1,-0.032727272727272716
2024-12-15,20150,-1,-0.09671532846715325
2025-01-15,20150,1,0.018907563025210017
2025-02-15,20150,-1,0.06618962432915931
2025-03-15,20150,-1,0.013409961685823646
2024-11-15,25540,-1,-0.004237288135593209
2024-12-15,25540,-1,-0.03649635036496346
2025-01-15,25540,-1,0.13043478260869557
2025-02-15,25540,-1,-0.038363171355498715
2025-03-15,25540,-1,-0.030303030303030276
2021-03-24,3570,-1,0.006711409395973256
2021-04-24,3570,-1,0.007416563658838138
2021-03-24,4710,-1,0.04975124378109452
2021-04-24,4710,-1,-0.09864253393665157
2021-03-24,3550,-1,0.05238640984879295
2021-04-24,3550,1,0.020164250712834342
2021-03-24,1120,-1,0.12720848056537104
2021-04-24,1120,-1,-0.04049844236760125
2021-03-24,150,-1,0.04716981132075482
2021-04-24,150,-1,0.15539305301645334
2021-03-24,8060,-1,0.011747430249632984
2021-04-24,8060,-1,-0.03489932885906044
2021-03-24,47810,1,-0.014745308310991967
2021-04-24,47810,-1,-0.04678362573099415
2021-03-24,42700,-1,-0.016129032258064502
2021-04-24,42700,-1,-0.09461235216819974
2021-05-18,3490,1,0.04166666666666674
2021-06-18,3490,-1,-0.03619909502262442
2021-07-18,3490,-1,-0.0016474464579900872
2021-05-18,150,1,0.1281337047353761
2021-06-18,150,-1,0.007734806629834168
2021-07-18,150,1,-0.06481481481481477
2021-05-18,29530,-1,0.015432098765432167
2021-06-18,29530,-1,-0.016176470588235348
2021-07-18,29530,-1,-0.017027863777089758
2021-05-18,1120,-1,-0.06437768240343344
2021-06-18,1120,-1,0.05245346869712342
2021-07-18,1120,-1,0.04297520661157028
2021-05-18,10120,-1,0.007259528130671544
2021-06-18,10120,-1,-0.017605633802816878
2021-07-18,10120,1,0.04418985270049092
2021-05-18,11200,-1,0.15169194865810964
2021-06-18,11200,1,-0.030405405405405372
2021-07-18,11200,-1,-0.04555808656036442
2021-05-18,3570,-1,-0.017937219730941756
2021-06-18,3570,-1,0.08629441624365475
2021-07-18,3570,-1,0.0
2021-05-18,120,-1,-0.011661807580174877
2021-06-18,120,-1,0.002808988764045006
2021-07-18,120,-1,-0.0027247956403270157
2021-08-18,4710,-1,-0.03841059602649011
2021-09-18,4710,-1,0.01386962552011095
2021-10-18,4710,-1,-0.016058394160583966
2021-08-18,3550,-1,-0.03893442622950816
2021-09-18,3550,-1,-0.0010493179433368471
2021-10-18,3550,-1,-0.008350730688935326
2021-08-18,51600,-1,-0.026109660574412552
2021-09-18,51600,-1,-0.01797175866495504
2021-10-18,51600,-1,0.027906976744185963
2021-08-18,11200,-1,-0.02937576499388006
2021-09-18,11200,-1,0.005284015852047519
2021-10-18,11200,-1,0.013745704467353903
2021-08-18,8060,-1,0.009615384615384581
2021-09-18,8060,-1,-0.006896551724137945
2021-10-18,8060,-1,-0.004098360655737654
2021-08-18,11070,-1,-0.014285714285714235
2021-09-18,11070,1,0.006960556844547661
2021-10-18,11070,-1,0.0
2021-08-18,29530,-1,0.004777070063694211
2021-09-18,29530,-1,-0.0031347962382445305
2021-10-18,29530,-1,0.0015174506828528056
2021-08-18,34730,-1,-0.016853932584269704
2021-09-18,34730,-1,-0.009208103130755041
2021-10-18,34730,-1,-0.026819923371647514
2021-11-16,4710,-1,-0.029096477794793296
2021-12-16,4710,1,-0.04364569961489084
2022-01-16,4710,-1,-0.06500691562932226
2022-02-16,4710,-1,-0.036418816388467334
2022-03-16,4710,-1,0.05271317829457356
2021-11-16,1120,-1,-0.05018587360594795
2021-12-16,1120,1,0.01949317738791434
2022-01-16,1120,-1,0.00391389432485334
2022-02-16,1120,1,0.03136531365313644
2022-03-16,1120,1,0.13079470198675502
2021-11-16,66570,-1,0.032258064516129004
2021-12-16,66570,-1,0.05384615384615388
2022-01-16,66570,1,-0.04982206405693945
2022-02-16,66570,-1,0.020325203252032464
2022-03-16,66570,-1,-0.016000000000000014
2021-11-16,47810,1,-0.009771986970684043
2021-12-16,47810,-1,0.08135593220338988
2022-01-16,47810,-1,0.06151645207439205
2022-02-16,47810,-1,-0.033045977011494254
2022-03-16,47810,1,0.15436241610738266
2021-11-16,11070,1,0.03345724907063197
2021-12-16,11070,1,0.08885542168674698
2022-01-16,11070,1,0.011142061281337101
2022-02-16,11070,-1,0.056782334384858135
2022-03-16,11070,-1,0.09931034482758627
2021-11-16,660,-1,0.0625
2021-12-16,660,-1,0.02822580645161299
2022-01-16,660,1,-0.06299212598425197
2022-02-16,660,1,-0.01532567049808431
2022-03-16,660,-1,0.06008583690987135
2021-11-16,150,1,-0.07608695652173914
2021-12-16,150,-1,0.004366812227074135
2022-01-16,150,-1,-0.023474178403755874
2022-02-16,150,-1,0.18150684931506844
2022-03-16,150,-1,-0.01680672268907568
2021-11-16,120,-1,-0.039145907473309594
2021-12-16,120,1,-0.011363636363636354
2022-01-16,120,-1,0.004048582995951344
2022-02-16,120,-1,0.004048582995951344
2022-03-16,120,-1,-0.014869888475836479
2022-04-16,66570,-1,-0.012048192771084376
2022-04-16,47810,-1,-0.03344481605351168
2022-04-16,20150,1,0.0056433408577878375
2022-04-16,47050,1,0.06396588486140731
2022-04-16,3550,-1,0.009575923392612928
2022-04-16,1120,1,0.029891304347826164
2022-04-16,8060,-1,0.018844221105527748
2022-04-16,18260,1,0.018248175182481674
2022-05-17,8060,-1,-0.028683181225554133
2022-06-17,8060,-1,-0.058383233532934176
2022-07-17,8060,-1,0.004629629629629539
2022-05-17,29530,-1,-0.009090909090909038
2022-06-17,29530,-1,-0.009554140127388533
2022-07-17,29530,-1,0.007874015748031482
2022-05-17,47810,1,0.008359456635318674
2022-06-17,47810,1,-0.0644567219152854
2022-07-17,47810,1,0.0019723865877712132
2022-05-17,3570,-1,-0.055118110236220486
2022-06-17,3570,-1,-0.13696969696969696
2022-07-17,3570,-1,0.17417417417417425
2022-05-17,66570,-1,-0.046511627906976716
2022-06-17,66570,1,-0.045064377682403456
2022-07-17,66570,-1,0.0108108108108107
2022-05-17,34220,-1,0.008820356621612957
2022-06-17,34220,-1,-0.047008547008547064
2022-07-17,34220,-1,-0.006442577030812302
2022-05-17,150,1,-0.032687651331719136
2022-06-17,150,1,-0.09272467902995718
2022-07-17,150,-1,0.018404907975460016
2022-05-17,42700,1,0.006896551724137945
2022-06-17,42700,-1,-0.101123595505618
2022-07-17,42700,-1,0.05494505494505497
2022-08-17,1120,-1,0.13031161473087827
2022-09-17,1120,1,0.011207970112079746
2022-10-17,1120,1,-0.023228803716608626
2022-08-17,3570,-1,0.139240506329114
2022-09-17,3570,-1,-0.020768431983385294
2022-10-17,3570,-1,-0.02290950744558995
2022-08-17,4710,-1,-0.06615384615384612
2022-09-17,4710,-1,-0.07017543859649122
2022-10-17,4710,-1,0.0569280343716434
2022-08-17,3550,1,-0.03900709219858156
2022-09-17,3550,-1,-0.027568922305764465
2022-10-17,3550,-1,0.0
2022-08-17,11070,-1,-0.06723891273247495
2022-09-17,11070,1,0.0314371257485031
2022-10-17,11070,1,-0.01718213058419249
2022-08-17,29530,-1,-0.0030487804878048808
2022-09-17,29530,-1,-0.012765957446808529
2022-10-17,29530,-1,0.007849293563579218
2022-08-17,150,-1,0.04268292682926833
2022-09-17,150,-1,0.15374507227332468
2022-10-17,150,-1,0.018773466833541974
2022-08-17,66570,-1,-0.05217391304347829
2022-09-17,66570,1,-0.060840707964601726
2022-10-17,66570,-1,-0.009791921664626724
2022-11-15,11070,-1,-0.06481481481481477
2022-12-15,11070,1,-0.024432809773123898
2023-01-15,11070,-1,-0.007194244604316502
2023-02-15,11070,1,0.038112522686025496
2023-03-15,11070,-1,0.001984126984126977
2022-11-15,150,-1,0.0755124056094929
2022-12-15,150,-1,0.011627906976744207
2023-01-15,150,-1,0.009039548022598876
2023-02-15,150,-1,0.01542111506524324
2023-03-15,150,-1,-0.03484995159728943
2022-11-15,11200,-1,-0.04861111111111116
2022-12-15,11200,-1,0.04418604651162794
2023-01-15,11200,-1,-0.002336448598130869
2023-02-15,11200,1,-0.002272727272727315
2023-03-15,11200,-1,0.007444168734491274
2022-11-15,120,-1,-0.03271537622682663
2022-12-15,120,1,0.010822510822510845
2023-01-15,120,-1,-0.007526881720430145
2023-02-15,120,-1,-0.0011976047904191933
2023-03-15,120,-1,0.014193548387096744
2022-11-15,47050,-1,-0.013333333333333308
2022-12-15,47050,1,0.06609808102345416
2023-01-15,47050,1,0.07064017660044142
2023-02-15,47050,1,0.07606263982102912
2023-03-15,47050,-1,0.004750593824228044
2022-11-15,660,-1,-0.06986899563318782
2022-12-15,660,-1,-0.012468827930174564
2023-01-15,660,-1,0.020979020979021046
2023-02-15,660,-1,-0.028353326063249695
2023-03-15,660,-1,0.09860935524652348
2022-11-15,1120,1,0.017789072426937835
2022-12-15,1120,-1,0.024844720496894457
2023-01-15,1120,1,-0.005856515373352855
2023-02-15,1120,-1,0.023400936037441422
2023-03-15,1120,-1,-0.01551724137931032
2022-11-15,18260,-1,-0.015503875968992276
2022-12-15,18260,-1,0.015748031496062964
2023-01-15,18260,-1,-0.012096774193548376
2023-02-15,18260,1,0.0015822784810126667
2023-03-15,18260,-1,0.01954120645709434
2023-04-01,47050,-1,-0.0339366515837104
2023-05-01,47050,-1,-0.008880994671403242
2023-04-01,1120,-1,-0.03231292517006801
2023-05-01,1120,-1,0.026490066225165476
2023-04-01,11200,-1,-0.014499999999999957
2023-05-01,11200,-1,-0.0024875621890547706
2023-04-01,150,-1,-0.0031152647975077885
2023-05-01,150,-1,0.0021208907741250282
2023-04-01,25540,-1,0.0015948963317384823
2023-05-01,25540,-1,-0.014681892332789603
2023-04-01,34730,-1,-0.004074505238649606
2023-05-01,34730,-1,0.009068923821039965
2023-04-01,11070,-1,-0.05893186003683237
2023-05-01,11070,-1,0.0359848484848484
2023-04-01,9150,1,-0.009014810045074095
2023-05-01,9150,-1,-0.019607843137254943
2023-05-16,42700,-1,0.34275618374558303
2023-06-16,42700,-1,0.04295532646048117
2023-07-16,42700,1,-0.09090909090909094
2023-05-16,34220,1,0.0381521816499395
2023-06-16,34220,-1,-0.007238815703665025
2023-07-16,34220,1,-0.07367072389493912
2023-05-16,10120,1,0.011058451816745585
2023-06-16,10120,-1,0.01085481682496603
2023-07-16,10120,1,0.012514220705347023
2023-05-16,3550,-1,0.009101251422070522
2023-06-16,3550,1,-0.011273957158962844
2023-07-16,3550,1,0.013904982618771822
2023-05-16,47050,1,0.012345679012345734
2023-06-16,47050,1,-0.0092592592592593
2023-07-16,47050,1,0.04419321685508737
2023-05-16,51600,-1,-0.042062415196743586
2023-06-16,51600,-1,-0.02670623145400597
2023-07-16,51600,-1,-0.007518796992481258
2023-05-16,3490,-1,0.0022222222222221255
2023-06-16,3490,-1,-0.024742268041237137
2023-07-16,3490,-1,0.007766990291262044
2023-05-16,18260,-1,0.051369863013698724
2023-06-16,18260,1,-0.022526146419951765
2023-07-16,18260,-1,-0.03742514970059885
2023-08-15,3570,-1,0.02187500000000009
2023-09-15,3570,1,-0.058873720136518815
2023-10-15,3570,-1,0.022767075306479923
2023-08-15,42700,1,0.1588785046728971
2023-09-15,42700,1,-0.07948243992606285
2023-10-15,42700,-1,0.001712328767123239
2023-08-15,20150,-1,-0.04752851711026618
2023-09-15,20150,-1,-0.10188261351052053
2023-10-15,20150,-1,-0.08383961117861483
2023-08-15,8060,-1,0.0
2023-09-15,8060,-1,-0.021604938271604923
2023-10-15,8060,-1,-0.006430868167202619
2023-08-15,47050,-1,-0.0811123986095017
2023-09-15,47050,-1,-0.03643216080402012
2023-10-15,47050,1,-0.09940652818991103
2023-08-15,11070,1,0.02777777777777768
2023-09-15,11070,-1,-0.02605210420841686
2023-10-15,11070,-1,-0.07203389830508478
2023-08-15,3550,1,-0.002457002457002422
2023-09-15,3550,-1,-0.022144522144522116
2023-10-15,3550,-1,-0.031026252983293534
2023-08-15,18260,1,-0.006637168141592875
2023-09-15,18260,-1,-0.024928774928774877
2023-10-15,18260,-1,-0.019926199261992572
2023-11-15,3570,1,0.034331628926223434
2023-12-15,3570,1,-0.03676953381483916
2024-01-15,3570,-1,-0.029391660970608302
2024-02-15,3570,-1,0.07754342431761785
2024-03-15,3570,-1,-0.022089552238805932
2023-11-15,150,1,0.03676470588235303
2023-12-15,150,1,0.012101210121012063
