code,name,sector,year,quarter,upload_date,disclosure_date,price_upload,price_closure,prediction,label
020150,일진머티리얼즈,정보기술,2022,Q3,2022-11-08,2022-11-14,62700.0,67300,down,down
020150,롯데에너지머티리얼즈,정보기술,2022,Q4,2023-03-17,2023-03-23,63700.0,66200,up,down
020150,롯데에너지머티리얼즈,정보기술,2023,Q1,,2023-05-15,,59300,,
020150,롯데에너지머티리얼즈,정보기술,2023,Q2,2023-08-07,2023-08-11,51300.0,57500,up,down
020150,롯데에너지머티리얼즈,정보기술,2023,Q3,2023-11-13,2023-11-14,40200.0,41600,up,down
020150,롯데에너지머티리얼즈,정보기술,2023,Q4,2024-03-12,2024-03-15,37900.0,39300,up,down
020150,롯데에너지머티리얼즈,정보기술,2024,Q1,2024-05-10,2024-05-14,47650.0,45650,up,up
020150,롯데에너지머티리얼즈,정보기술,2024,Q2,2024-08-07,2024-08-14,34550.0,36500,up,down
020150,롯데에너지머티리얼즈,정보기술,2024,Q3,2024-11-08,2024-11-13,33050.0,30250,up,up
025540,한국단자,산업재,2016,Q1,,2016-05-16,,89600,,
025540,한국단자,산업재,2016,Q2,,2016-08-16,,80400,,
025540,한국단자,산업재,2016,Q3,,2016-11-14,,72900,,
025540,한국단자,산업재,2016,Q4,,2017-03-31,,72900,,
025540,한국단자,산업재,2017,Q1,,2017-05-15,,74200,,
025540,한국단자,산업재,2017,Q2,2017-08-11,2017-08-14,70000.0,71200,down,down
025540,한국단자,산업재,2017,Q3,,2017-11-14,,71200,,
025540,한국단자,산업재,2017,Q4,,2018-03-30,,53600,,
025540,한국단자,산업재,2018,Q1,,2018-05-15,,50100,,
025540,한국단자,산업재,2018,Q2,,2018-08-13,,46650,,
025540,한국단자,산업재,2018,Q3,,2018-11-14,,35800,,
025540,한국단자,산업재,2018,Q4,,2019-03-29,,61400,,
025540,한국단자,산업재,2019,Q1,,2019-05-15,,60800,,
025540,한국단자,산업재,2019,Q2,,2019-08-14,,61200,,
025540,한국단자,산업재,2019,Q3,,2019-11-14,,44900,,
025540,한국단자,산업재,2019,Q4,,2020-03-30,,23950,,
025540,한국단자,산업재,2020,Q1,,2020-05-15,,30550,,
025540,한국단자,산업재,2020,Q2,,2020-08-14,,52400,,
025540,한국단자,산업재,2020,Q3,,2020-11-16,,50100,,
025540,한국단자,산업재,2020,Q4,2021-03-05,2021-03-11,77400.0,73100,up,up
025540,한국단자,산업재,2021,Q1,2021-05-14,2021-05-17,80200.0,83900,up,down
025540,한국단자,산업재,2021,Q2,2021-08-09,2021-08-13,90800.0,85900,up,up
025540,한국단자,산업재,2021,Q3,,2021-11-15,,72300,,
025540,한국단자,산업재,2021,Q4,2022-03-12,2022-03-17,56500.0,57900,down,down
025540,한국단자,산업재,2022,Q1,,2022-05-16,,60500,,
025540,한국단자,산업재,2022,Q2,,2022-08-16,,61800,,
025540,한국단자,산업재,2022,Q3,,2022-11-14,,58500,,
025540,한국단자,산업재,2022,Q4,,2023-03-23,,55500,,
025540,한국단자,산업재,2023,Q1,2023-05-12,2023-05-15,63000.0,62600,down,up
025540,한국단자,산업재,2023,Q2,2023-08-10,2023-08-14,56500.0,58500,down,down
025540,한국단자,산업재,2023,Q3,2023-11-08,2023-11-14,71400.0,75700,down,down
025540,한국단자,산업재,2023,Q4,2024-03-20,2024-03-21,63000.0,63000,down,down
025540,한국단자,산업재,2024,Q1,2024-05-08,2024-05-16,62500.0,66200,down,down
025540,한국단자,산업재,2024,Q2,2024-08-08,2024-08-14,58900.0,73300,down,down
025540,한국단자,산업재,2024,Q3,2024-11-11,2024-11-14,76100.0,71400,up,up
029530,신도리코,정보기술,2016,Q1,,2016-05-16,,47250,,
029530,신도리코,정보기술,2016,Q2,,2016-08-16,,50600,,
029530,신도리코,정보기술,2016,Q3,,2016-11-14,,53200,,
029530,신도리코,정보기술,2016,Q4,,2017-11-14,,63700,,
029530,신도리코,정보기술,2017,Q1,,2017-03-31,,50900,,
029530,신도리코,정보기술,2017,Q2,,2017-05-15,,53600,,
029530,신도리코,정보기술,2017,Q3,,2018-03-30,,66600,,
029530,신도리코,정보기술,2017,Q4,,2017-08-14,,59600,,
029530,신도리코,정보기술,2018,Q1,,2018-08-14,,51000,,
029530,신도리코,정보기술,2018,Q2,,2018-11-14,,47500,,
029530,신도리코,정보기술,2018,Q3,,2018-05-15,,59300,,
029530,신도리코,정보기술,2018,Q4,,2019-03-29,,46700,,
029530,신도리코,정보기술,2019,Q1,,2019-05-15,,49950,,
029530,신도리코,정보기술,2019,Q2,,2019-08-14,,39500,,
029530,신도리코,정보기술,2019,Q3,,2019-11-13,,39300,,
029530,신도리코,정보기술,2019,Q4,2020-03-29,2020-05-15,21400.0,27000,down,down
029530,신도리코,정보기술,2020,Q1,,2020-08-14,,24450,,
029530,신도리코,정보기술,2020,Q2,,2020-03-30,,22200,,
029530,신도리코,정보기술,2020,Q3,2020-11-12,2020-11-16,25500.0,27100,up,down
029530,신도리코,정보기술,2020,Q4,2021-03-09,2021-03-10,30300.0,29350,up,up
029530,신도리코,정보기술,2021,Q1,,2021-05-17,,32300,,
029530,신도리코,정보기술,2021,Q2,,2021-08-17,,31000,,
029530,신도리코,정보기술,2021,Q3,,2021-11-15,,33150,,
029530,신도리코,정보기술,2021,Q4,,2022-03-08,,31500,,
029530,신도리코,정보기술,2022,Q1,,2022-05-16,,33000,,
029530,신도리코,정보기술,2022,Q2,,2022-08-16,,32650,,
029530,신도리코,정보기술,2022,Q3,,2022-11-14,,33150,,
029530,신도리코,정보기술,2022,Q4,2023-03-12,2023-03-13,32850.0,32700,down,up
029530,신도리코,정보기술,2023,Q1,,2023-05-15,,36000,,
029530,신도리코,정보기술,2023,Q2,,2023-08-14,,33100,,
029530,신도리코,정보기술,2023,Q3,,2023-11-14,,33300,,
029530,신도리코,정보기술,2023,Q4,,2024-03-13,,37100,,
029530,신도리코,정보기술,2024,Q1,2024-05-14,2024-05-16,37650.0,37600,down,up
029530,신도리코,정보기술,2024,Q2,,2024-08-14,,38450,,
029530,신도리코,정보기술,2024,Q3,,2024-11-14,,39050,,
034220,LG디스플레이,정보기술,2016,Q1,2016-05-10,2016-05-16,22090.0,22599,up,down
034220,LG디스플레이,정보기술,2016,Q2,2016-08-09,2016-08-16,28052.0,28145,up,down
034220,LG디스플레이,정보기술,2016,Q3,2016-11-10,2016-11-14,24216.0,24910,up,down
034220,LG디스플레이,정보기술,2016,Q4,2017-03-28,2017-05-15,26804.0,26620,up,up
034220,LG디스플레이,정보기술,2017,Q1,2017-05-10,2017-08-14,28098.0,27636,down,up
034220,LG디스플레이,정보기술,2017,Q2,2017-08-07,2017-11-14,28514.0,27082,up,up
034220,LG디스플레이,정보기술,2017,Q3,,2017-03-31,,27960,,
034220,LG디스플레이,정보기술,2017,Q4,2018-03-29,2018-04-02,23893.0,23754,up,up
034220,LG디스플레이,정보기술,2018,Q1,2018-05-09,2018-05-15,20658.0,21397,down,down
034220,LG디스플레이,정보기술,2018,Q2,2018-08-12,2018-08-14,20473.0,20242,up,up
034220,LG디스플레이,정보기술,2018,Q3,2018-11-06,2018-11-14,15805.0,16314,up,down
034220,LG디스플레이,정보기술,2018,Q4,2019-03-28,2019-04-01,18578.0,18439,down,up
034220,LG디스플레이,정보기술,2019,Q1,2019-05-11,2019-05-15,16498.0,16452,down,up
034220,LG디스플레이,정보기술,2019,Q2,2019-08-08,2019-08-14,11692.0,11877,up,down
034220,LG디스플레이,정보기술,2019,Q3,2019-11-08,2019-11-14,13078.0,13402,down,down
034220,LG디스플레이,정보기술,2019,Q4,2020-03-26,2020-03-30,9936.0,10306,up,down
034220,LG디스플레이,정보기술,2020,Q1,2020-05-14,2020-05-15,9612.0,9381,down,up
034220,LG디스플레이,정보기술,2020,Q2,2020-08-06,2020-08-14,11507.0,12663,down,down
034220,LG디스플레이,정보기술,2020,Q3,2020-11-09,2020-11-16,13818.0,13818,up,down
034220,LG디스플레이,정보기술,2020,Q4,2021-03-12,2021-03-15,20704.0,20519,down,up
034220,LG디스플레이,정보기술,2021,Q1,2021-05-11,2021-05-17,22784.0,20519,up,up
034220,LG디스플레이,정보기술,2021,Q2,2021-08-11,2021-08-17,20473.0,19086,up,up
034220,LG디스플레이,정보기술,2021,Q3,2021-11-09,2021-11-15,18809.0,19133,up,down
034220,LG디스플레이,정보기술,2021,Q4,2022-03-07,2022-03-15,17192.0,17746,up,down
034220,LG디스플레이,정보기술,2022,Q1,2022-05-10,2022-05-16,15667.0,15759,down,down
034220,LG디스플레이,정보기술,2022,Q2,2022-08-08,2022-08-16,14465.0,15343,up,down
034220,LG디스플레이,정보기술,2022,Q3,2022-11-08,2022-11-14,12385.0,13541,down,down
034220,LG디스플레이,정보기술,2022,Q4,2023-03-09,2023-03-13,14049.0,13855,up,up
034220,LG디스플레이,정보기술,2023,Q1,2023-05-11,2023-05-15,13957.0,13846,down,up
034220,LG디스플레이,정보기술,2023,Q2,2023-08-07,2023-08-14,12857.0,12681,up,up
034220,LG디스플레이,정보기술,2023,Q3,2023-11-08,2023-11-14,12552.0,12348,up,up
034220,LG디스플레이,정보기술,2023,Q4,2024-03-06,2024-03-14,10940.0,11550,up,down
034220,LG디스플레이,정보기술,2024,Q1,2024-05-12,2024-05-16,10680.0,10670,down,up
034220,LG디스플레이,정보기술,2024,Q2,2024-08-07,2024-08-14,10400.0,11080,up,down
034220,LG디스플레이,정보기술,2024,Q3,2024-11-06,2024-11-14,10350.0,9900,down,up
034730,SK,정보기술,2016,Q1,2016-05-10,2016-05-16,212000.0,228500,up,down
034730,SK,정보기술,2016,Q2,,2016-08-16,,226500,,
034730,SK,정보기술,2016,Q3,2016-11-09,2016-11-14,232000.0,229500,up,up
034730,SK,정보기술,2016,Q4,2017-03-23,2017-03-31,233000.0,243500,down,down
034730,SK,정보기술,2017,Q1,2017-05-11,2017-05-15,245500.0,249000,up,down
034730,SK,정보기술,2017,Q2,2017-08-11,2017-08-14,273500.0,271500,up,up
034730,SK,정보기술,2017,Q3,2017-11-13,2017-11-14,288000.0,286500,down,up
034730,SK,정보기술,2017,Q4,2018-03-28,2018-05-15,298000.0,301500,up,down
034730,SK,정보기술,2018,Q1,,2018-08-14,,259000,,
034730,SK,정보기술,2018,Q2,,2018-04-02,,292500,,
034730,SK,정보기술,2018,Q3,,2018-11-14,,269500,,
034730,SK,정보기술,2018,Q4,2019-03-27,2019-05-15,267500.0,251000,down,up
034730,SK,정보기술,2019,Q1,,2019-04-01,,270500,,
034730,SK,정보기술,2019,Q2,2019-08-06,2019-08-14,207500.0,197500,down,up
034730,SK,정보기술,2019,Q3,2019-11-06,2019-11-14,267500.0,267000,up,up
034730,SK,정보기술,2019,Q4,2020-03-26,2020-05-15,150500.0,182000,down,down
034730,SK,정보기술,2020,Q1,,2020-03-30,,160000,,
034730,SK,정보기술,2020,Q2,2020-08-10,2020-08-14,242500.0,233500,down,up
034730,SK,정보기술,2020,Q3,2020-11-15,2020-11-16,209000.0,219000,up,down
034730,SK,정보기술,2020,Q4,2021-03-16,2021-03-19,251000.0,250500,down,up
034730,SK,정보기술,2021,Q1,2021-05-11,2021-05-17,289500.0,268500,down,up
034730,SK,정보기술,2021,Q2,2021-08-12,2021-08-17,272500.0,259000,up,up
034730,SK,정보기술,2021,Q3,2021-11-10,2021-11-15,241500.0,248000,down,down
034730,SK,정보기술,2021,Q4,2022-03-17,2022-03-21,234500.0,238500,up,down
034730,SK,정보기술,2022,Q1,2022-05-11,2022-05-16,246500.0,245500,down,up
034730,SK,정보기술,2022,Q2,2022-08-15,2022-08-16,230000.0,229500,up,up
034730,SK,정보기술,2022,Q3,2022-11-07,2022-11-14,218000.0,222000,down,down
034730,SK,정보기술,2022,Q4,2023-03-20,2023-03-21,165000.0,167200,down,down
034730,SK,정보기술,2023,Q1,2023-05-08,2023-05-15,164100.0,165500,up,down
034730,SK,정보기술,2023,Q2,2023-08-06,2023-08-14,155500.0,148500,down,up
034730,SK,정보기술,2023,Q3,2023-11-10,2023-11-14,159600.0,158600,down,up
034730,SK,정보기술,2023,Q4,2024-03-15,2024-03-19,188900.0,182700,up,up
034730,SK,정보기술,2024,Q1,2024-05-09,2024-05-16,164800.0,163400,up,up
034730,SK,정보기술,2024,Q2,2024-08-08,2024-08-14,134900.0,138200,down,down
034730,SK,정보기술,2024,Q3,2024-11-10,2024-11-14,150900.0,138400,up,up
042700,한미반도체,정보기술,2016,Q1,,2016-05-16,,3190,,
042700,한미반도체,정보기술,2016,Q2,,2016-08-16,,2960,,
042700,한미반도체,정보기술,2016,Q3,,2016-11-10,,2780,,
042700,한미반도체,정보기술,2016,Q4,,2017-03-29,,3290,,
042700,한미반도체,정보기술,2017,Q1,,2017-05-12,,3790,,
042700,한미반도체,정보기술,2017,Q2,2017-08-08,2017-11-13,4010.0,5125,down,down
042700,한미반도체,정보기술,2017,Q3,,2017-08-14,,3810,,
042700,한미반도체,정보기술,2017,Q4,,2018-08-14,,4950,,
042700,한미반도체,정보기술,2018,Q1,,2018-03-28,,5550,,
042700,한미반도체,정보기술,2018,Q2,2018-08-07,2018-11-14,5025.0,4225,up,up
042700,한미반도체,정보기술,2018,Q3,,2019-03-29,,4005,,
042700,한미반도체,정보기술,2018,Q4,,2018-05-14,,5125,,
042700,한미반도체,정보기술,2019,Q1,,2019-05-15,,4060,,
042700,한미반도체,정보기술,2019,Q2,2019-08-08,2019-11-11,2820.0,3225,up,down
042700,한미반도체,정보기술,2019,Q3,,2019-08-14,,3030,,
042700,한미반도체,정보기술,2019,Q4,2020-03-20,2020-03-27,2635.0,3390,down,down
042700,한미반도체,정보기술,2020,Q1,,2020-05-15,,4245,,
042700,한미반도체,정보기술,2020,Q2,2020-08-12,2020-08-13,6100.0,5700,up,up
042700,한미반도체,정보기술,2020,Q3,2020-11-05,2020-11-13,5625.0,5800,up,down
042700,한미반도체,정보기술,2020,Q4,2021-03-10,2021-03-11,10400.0,10975,down,down
042700,한미반도체,정보기술,2021,Q1,2021-05-11,2021-05-13,16100.0,15000,down,up
042700,한미반도체,정보기술,2021,Q2,2021-08-12,2021-08-13,17700.0,17100,down,up
042700,한미반도체,정보기술,2021,Q3,2021-11-08,2021-11-15,16150.0,17225,up,down
042700,한미반도체,정보기술,2021,Q4,,2022-03-10,,16550,,
042700,한미반도체,정보기술,2022,Q1,2022-05-09,2022-05-16,14500.0,14300,up,up
042700,한미반도체,정보기술,2022,Q2,,2022-08-16,,13000,,
042700,한미반도체,정보기술,2022,Q3,,2022-11-14,,12550,,
042700,한미반도체,정보기술,2022,Q4,,2023-03-16,,14770,,
042700,한미반도체,정보기술,2023,Q1,,2023-05-12,,20350,,
042700,한미반도체,정보기술,2023,Q2,2023-08-08,2023-08-14,47200.0,45600,up,up
042700,한미반도체,정보기술,2023,Q3,2023-11-13,2023-11-14,66300.0,59500,up,up
042700,한미반도체,정보기술,2023,Q4,2024-03-06,2024-03-14,94800.0,98900,up,down
042700,한미반도체,정보기술,2024,Q1,2024-05-08,2024-05-14,136500.0,141800,up,down
042700,한미반도체,정보기술,2024,Q2,,2024-08-14,,118500,,
042700,한미반도체,정보기술,2024,Q3,2024-11-12,2024-11-14,88100.0,81100,up,up
047050,포스코대우,산업재,2016,Q1,2016-05-12,2016-05-16,23150.0,23200,up,down
047050,포스코대우,산업재,2016,Q2,2016-08-04,2016-08-12,21300.0,23050,up,down
047050,포스코대우,산업재,2016,Q3,2016-11-04,2016-11-10,23500.0,25100,up,down
047050,포스코대우,산업재,2016,Q4,2017-03-30,2017-03-31,23000.0,23850,up,down
047050,포스코대우,산업재,2017,Q1,2017-05-12,2017-05-15,23900.0,23700,up,up
047050,포스코대우,산업재,2017,Q2,2017-08-12,2017-08-14,22900.0,22150,down,up
047050,포스코대우,산업재,2017,Q3,2017-11-07,2017-11-14,19800.0,19500,down,up
047050,포스코대우,산업재,2017,Q4,2018-03-23,2018-03-30,22450.0,22900,down,down
047050,포스코대우,산업재,2018,Q1,2018-05-11,2018-05-15,23700.0,25600,down,down
047050,포스코대우,산업재,2018,Q2,2018-08-12,2018-08-14,18300.0,17900,down,up
047050,포스코대우,산업재,2018,Q3,2018-11-12,2018-11-14,19150.0,18200,up,up
047050,포스코인터내셔널,산업재,2018,Q4,2019-03-28,2019-04-01,17850.0,18250,up,down
047050,포스코인터내셔널,산업재,2019,Q1,2019-05-09,2019-05-15,17850.0,17450,up,up
047050,포스코인터내셔널,산업재,2019,Q2,2019-08-08,2019-08-14,17150.0,17450,up,down
047050,포스코인터내셔널,산업재,2019,Q3,2019-11-11,2019-11-14,19000.0,19400,up,down
047050,포스코인터내셔널,산업재,2019,Q4,2020-03-27,2020-03-30,10550.0,11200,down,down
047050,포스코인터내셔널,산업재,2020,Q1,2020-05-12,2020-05-15,14000.0,13900,up,up
047050,포스코인터내셔널,산업재,2020,Q2,,2020-08-13,,15000,,
047050,포스코인터내셔널,산업재,2020,Q3,2020-11-15,2020-11-16,14000.0,14100,up,down
047050,포스코인터내셔널,산업재,2020,Q4,2021-03-04,2021-03-05,21850.0,20900,down,up
047050,포스코인터내셔널,산업재,2021,Q1,2021-05-12,2021-05-14,23000.0,22000,up,up
047050,포스코인터내셔널,산업재,2021,Q2,2021-08-10,2021-08-13,24500.0,23850,up,up
047050,포스코인터내셔널,산업재,2021,Q3,2021-11-11,2021-11-12,20050.0,20500,down,down
047050,포스코인터내셔널,산업재,2021,Q4,2022-03-07,2022-03-14,21550.0,21650,down,down
047050,포스코인터내셔널,산업재,2022,Q1,2022-05-12,2022-05-13,23000.0,23750,up,down
047050,포스코인터내셔널,산업재,2022,Q2,2022-08-12,2022-08-16,22550.0,25000,up,down
047050,포스코인터내셔널,산업재,2022,Q3,2022-11-11,2022-11-14,22800.0,22650,down,up
047050,포스코인터내셔널,산업재,2022,Q4,2023-03-09,2023-03-10,22150.0,21400,up,up
047050,포스코인터내셔널,산업재,2023,Q1,2023-05-10,2023-05-15,26850.0,27650,up,down
047050,포스코인터내셔널,산업재,2023,Q2,2023-08-07,2023-08-11,85100.0,85200,down,down
047050,포스코인터내셔널,산업재,2023,Q3,2023-11-09,2023-11-14,56900.0,59500,up,down
047050,포스코인터내셔널,산업재,2023,Q4,2024-03-12,2024-03-15,53800.0,57100,up,down
047050,포스코인터내셔널,산업재,2024,Q1,2024-05-14,2024-05-16,46050.0,46350,up,down
047050,포스코인터내셔널,산업재,2024,Q2,2024-08-08,2024-08-14,49250.0,49300,down,down
047050,포스코인터내셔널,산업재,2024,Q3,2024-08-08,2024-11-14,49250.0,47300,down,up
047810,한국항공우주,산업재,2016,Q1,2016-05-11,2016-05-16,65500.0,64300,down,up
047810,한국항공우주,산업재,2016,Q2,2016-08-13,2016-08-16,80900.0,80900,down,down
047810,한국항공우주,산업재,2016,Q3,2016-11-08,2016-11-14,63900.0,68800,down,down
047810,한국항공우주,산업재,2016,Q4,2017-03-24,2017-03-31,58000.0,57600,up,up
047810,한국항공우주,산업재,2017,Q1,2017-05-12,2017-05-15,65100.0,63600,down,up
047810,한국항공우주,산업재,2017,Q2,2017-08-09,2017-08-14,39800.0,36900,down,up
047810,한국항공우주,산업재,2017,Q3,2017-11-10,2017-11-14,54500.0,51000,up,up
047810,한국항공우주,산업재,2017,Q4,,2018-04-02,,49100,,
047810,한국항공우주,산업재,2018,Q1,2018-05-12,2018-05-15,43000.0,42850,down,up
047810,한국항공우주,산업재,2018,Q2,2018-08-07,2018-08-14,35450.0,38300,down,down
047810,한국항공우주,산업재,2018,Q3,2018-11-08,2018-11-14,31400.0,32600,up,down
047810,한국항공우주,산업재,2018,Q4,2019-03-28,2019-04-01,35700.0,36000,up,down
047810,한국항공우주,산업재,2019,Q1,2019-05-09,2019-05-15,31900.0,31650,up,up
047810,한국항공우주,산업재,2019,Q2,2019-08-09,2019-08-14,37100.0,37550,up,down
047810,한국항공우주,산업재,2019,Q3,,2019-11-14,,37900,,
047810,한국항공우주,산업재,2019,Q4,2020-03-27,2020-03-30,20550.0,20900,down,down
047810,한국항공우주,산업재,2020,Q1,2020-05-12,2020-05-15,23900.0,23350,up,up
047810,한국항공우주,산업재,2020,Q2,2020-08-12,2020-08-14,25100.0,24900,up,up
047810,한국항공우주,산업재,2020,Q3,2020-11-12,2020-11-16,24700.0,23900,up,up
047810,한국항공우주,산업재,2020,Q4,2021-03-15,2021-03-17,35000.0,35400,up,down
047810,한국항공우주,산업재,2021,Q1,2021-05-13,2021-05-17,31200.0,31250,down,down
047810,한국항공우주,산업재,2021,Q2,2021-08-10,2021-08-17,32800.0,31600,down,up
047810,한국항공우주,산업재,2021,Q3,2021-11-09,2021-11-15,30050.0,30350,up,down
047810,한국항공우주,산업재,2021,Q4,2022-03-18,2022-03-22,38900.0,43000,up,down
047810,한국항공우주,산업재,2022,Q1,2022-05-12,2022-05-16,46150.0,47700,up,down
047810,한국항공우주,산업재,2022,Q2,2022-08-11,2022-08-16,56000.0,55800,up,up
047810,한국항공우주,산업재,2022,Q3,2022-11-11,2022-11-14,47200.0,46050,up,up
047810,한국항공우주,산업재,2022,Q4,2023-03-17,2023-03-21,42000.0,44600,up,down
047810,한국항공우주,산업재,2023,Q1,2023-05-10,2023-05-15,50700.0,51600,down,down
047810,한국항공우주,산업재,2023,Q2,2023-08-08,2023-08-14,49200.0,47950,up,up
047810,한국항공우주,산업재,2023,Q3,2023-11-07,2023-11-14,49050.0,46350,down,up
047810,한국항공우주,산업재,2023,Q4,2024-03-13,2024-03-20,52200.0,49800,up,up
047810,한국항공우주,산업재,2024,Q1,2024-05-12,2024-05-16,53500.0,54900,up,down
047810,한국항공우주,산업재,2024,Q2,2024-08-07,2024-08-14,51500.0,58600,up,down
047810,한국항공우주,산업재,2024,Q3,2024-11-07,2024-11-14,60600.0,69700,up,down
051600,한전KPS,산업재,2016,Q1,2016-05-13,2016-05-16,73700.0,73400,down,up
051600,한전KPS,산업재,2016,Q2,,2016-08-16,,70900,,
051600,한전KPS,산업재,2016,Q3,,2016-11-14,,55300,,
051600,한전KPS,산업재,2016,Q4,2017-03-28,2017-03-31,62300.0,62400,down,down
051600,한전KPS,산업재,2017,Q1,,2017-05-15,,54600,,
051600,한전KPS,산업재,2017,Q2,,2017-08-14,,47950,,
051600,한전KPS,산업재,2017,Q3,2017-11-12,2017-11-14,39550.0,38850,down,up
051600,한전KPS,산업재,2017,Q4,2018-03-29,2018-04-02,44400.0,44600,up,down
051600,한전KPS,산업재,2018,Q1,,2018-05-15,,44900,,
051600,한전KPS,산업재,2018,Q2,2018-08-09,2018-08-14,35450.0,37000,up,down
051600,한전KPS,산업재,2018,Q3,,2018-11-14,,26650,,
051600,한전KPS,산업재,2018,Q4,2019-03-26,2019-04-01,34200.0,34950,down,down
051600,한전KPS,산업재,2019,Q1,2019-05-10,2019-05-15,34700.0,31700,up,up
051600,한전KPS,산업재,2019,Q2,2019-08-09,2019-08-14,30600.0,30850,up,down
051600,한전KPS,산업재,2019,Q3,2019-11-13,2019-11-14,33500.0,33700,up,down
051600,한전KPS,산업재,2019,Q4,2020-03-26,2020-03-30,27350.0,29500,down,down
051600,한전KPS,산업재,2020,Q1,2020-05-14,2020-05-15,30650.0,31050,up,down
051600,한전KPS,산업재,2020,Q2,2020-08-12,2020-08-14,31100.0,30300,up,up
051600,한전KPS,산업재,2020,Q3,2020-11-10,2020-11-16,28100.0,29200,up,down
051600,한전KPS,산업재,2020,Q4,2021-03-12,2021-03-19,28000.0,28950,down,down
051600,한전KPS,산업재,2021,Q1,2021-05-14,2021-05-17,38000.0,38600,up,down
051600,한전KPS,산업재,2021,Q2,2021-08-11,2021-08-17,41500.0,39200,up,up
051600,한전KPS,산업재,2021,Q3,2021-11-09,2021-11-15,43850.0,44750,up,down
051600,한전KPS,산업재,2021,Q4,2022-03-14,2022-03-21,44350.0,41000,up,up
051600,한전KPS,산업재,2022,Q1,2022-05-12,2022-05-16,37350.0,36800,down,up
051600,한전KPS,산업재,2022,Q2,2022-08-11,2022-08-16,41650.0,41950,up,down
051600,한전KPS,산업재,2022,Q3,2022-11-14,2022-11-14,34350.0,34550,up,down
051600,한전KPS,산업재,2022,Q4,,2023-03-20,,36800,,
051600,한전KPS,산업재,2023,Q1,,2023-05-15,,36450,,
051600,한전KPS,산업재,2023,Q2,2023-08-08,2023-08-14,34000.0,33600,up,up
051600,한전KPS,산업재,2023,Q3,,2023-11-14,,34200,,
051600,한전KPS,산업재,2023,Q4,2024-03-14,2024-03-20,37500.0,35900,down,up
051600,한전KPS,산업재,2024,Q1,2024-05-09,2024-05-14,36150.0,35900,up,up
051600,한전KPS,산업재,2024,Q2,2024-08-12,2024-08-14,41000.0,41850,up,down
051600,한전KPS,산업재,2024,Q3,2024-11-11,2024-11-14,44700.0,45100,up,down
066570,LG전자,정보기술,2016,Q1,2016-05-09,2016-05-16,59500.0,54600,up,up
066570,LG전자,정보기술,2016,Q2,,2016-08-16,,52800,,
066570,LG전자,정보기술,2016,Q3,2016-11-11,2016-11-14,46700.0,46400,up,up
066570,LG전자,정보기술,2016,Q4,2017-03-30,2017-03-31,70100.0,67900,up,up
066570,LG전자,정보기술,2017,Q1,2017-05-11,2017-05-15,76300.0,81000,up,down
066570,LG전자,정보기술,2017,Q2,2017-08-11,2017-08-14,73700.0,73700,down,down
066570,LG전자,정보기술,2017,Q3,2017-11-07,2017-11-14,93200.0,91500,up,up
066570,LG전자,정보기술,2017,Q4,2018-04-01,2018-04-02,109500.0,110500,up,down
066570,LG전자,정보기술,2018,Q1,2018-05-09,2018-05-15,94900.0,96600,up,down
066570,LG전자,정보기술,2018,Q2,2018-08-13,2018-08-14,79000.0,73600,up,up
066570,LG전자,정보기술,2018,Q3,2018-11-13,2018-11-14,71200.0,69500,up,up
066570,LG전자,정보기술,2018,Q4,2019-03-29,2019-04-01,72200.0,76800,up,down
066570,LG전자,정보기술,2019,Q1,2019-05-14,2019-05-15,70400.0,72500,up,down
066570,LG전자,정보기술,2019,Q2,2019-08-13,2019-08-14,60500.0,60100,down,up
066570,LG전자,정보기술,2019,Q3,2019-11-07,2019-11-14,68700.0,69000,up,down
066570,LG전자,정보기술,2019,Q4,2020-03-27,2020-03-30,49000.0,48500,down,up
066570,LG전자,정보기술,2020,Q1,2020-05-14,2020-05-15,55000.0,54400,down,up
066570,LG전자,정보기술,2020,Q2,2020-08-06,2020-08-14,78300.0,88700,up,down
066570,LG전자,정보기술,2020,Q3,2020-11-08,2020-11-16,87100.0,86500,up,up
066570,LG전자,정보기술,2020,Q4,2021-03-12,2021-03-16,147500.0,158000,down,down
066570,LG전자,정보기술,2021,Q1,2020-05-16,2021-05-17,54400.0,147500,down,down
066570,LG전자,정보기술,2021,Q2,2021-08-16,2021-08-17,150500.0,151000,up,down
066570,LG전자,정보기술,2021,Q3,2021-11-11,2021-11-15,119500.0,124500,up,down
066570,LG전자,정보기술,2021,Q4,2022-03-10,2022-03-16,118000.0,125000,down,down
066570,LG전자,정보기술,2022,Q1,2022-05-10,2022-05-16,113000.0,107500,up,up
066570,LG전자,정보기술,2022,Q2,2022-08-11,2022-08-16,92800.0,102000,up,down
066570,LG전자,정보기술,2022,Q3,2022-11-13,2022-11-14,94500.0,95600,up,down
066570,LG전자,정보기술,2022,Q4,2023-03-13,2023-03-17,115700.0,117900,down,down
066570,LG전자,정보기술,2023,Q1,2023-05-12,2023-05-15,116200.0,111500,up,up
066570,LG전자,정보기술,2023,Q2,2023-08-10,2023-08-14,104700.0,101500,down,up
066570,LG전자,정보기술,2023,Q3,2023-11-13,2023-11-14,103700.0,103300,up,up
066570,LG전자,정보기술,2023,Q4,2024-03-10,2024-03-18,95600.0,96100,up,down
066570,LG전자,정보기술,2024,Q1,2024-05-09,2024-05-16,93900.0,98800,down,down
